Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1994,103,2,1,100,0,On the Motion for Attendance (Motion to Instruct Sgt-At-Arms)
1994,103,2,2,99,0,"On the Amendment S.Amdt. 1248 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,3,55,45,"On the Motion to Table S.Amdt. 1254 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,4,93,6,"On the Amendment S.Amdt. 1253 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,5,62,38,"On the Amendment S.Amdt. 1263 to S.Amdt. 1262 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,6,42,58,"On the Amendment S.Amdt. 1266 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,7,41,59,"On the Motion to Table S.Amdt. 1267 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,8,87,9,"On the Amendment S.Amdt. 1281 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,9,94,3,"On the Amendment S.Amdt. 1280 to S.Amdt. 1279 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,10,91,3,"On the Amendment S.Amdt. 1278 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,11,60,33,"On the Motion to Table S.Amdt. 1287 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,12,93,0,"On the Amendment S.Amdt. 1286 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,13,96,1,"On the Amendment S.Amdt. 1318 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,14,85,15,"On the Amendment S.Amdt. 1327 to S.Amdt. 1326 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,15,51,49,"On the Motion to Table S.Amdt. 1320 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,16,61,39,"On the Amendment S.Amdt. 1335 to S.Amdt. 1291 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,17,66,34,"On the Motion to Table S.Amdt. 1315 to S. 1281 (Foreign Relations Authorization Act, Fiscal Years 1994)"
1994,103,2,18,92,8,On Passage of the Bill H.R. 2333
1994,103,2,19,97,0,On the Amendment S.Amdt. 1368 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,20,42,52,On the Amendment S.Amdt. 1370 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,21,97,0,On the Amendment S.Amdt. 1377 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,22,75,22,On the Amendment S.Amdt. 1382 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,23,97,0,On the Nomination PN1038
1994,103,2,24,78,8,On the Amendment S.Amdt. 1383 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,25,41,52,On the Amendment S.Amdt. 1386 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,26,93,0,On the Amendment S.Amdt. 1388 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,27,32,61,On the Amendment S.Amdt. 1390 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,28,34,59,On the Amendment S.Amdt. 1390 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,29,91,2,On the Amendment S.Amdt. 1393 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,30,93,0,On the Amendment S.Amdt. 1420 to S. 1150 (National Skill Standards Act of 1993 Goals 2000: Educate America Act)
1994,103,2,31,50,43,On the Motion to Table S.Amdt. 1429 to S. 1361 (School-to-Work Opportunities Act of 1993)
1994,103,2,32,62,31,On Passage of the Bill H.R. 2884
1994,103,2,33,79,16,On the Nomination PN784
1994,103,2,34,71,25,On Passage of the Bill H.R. 1804
1994,103,2,35,65,31,On the Motion to Table S.Amdt. 1440 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,36,95,0,On the Amendment S.Amdt. 1442 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,37,44,51,On the Amendment S.Amdt. 1444 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,38,37,58,On the Motion (motion to waive C.B.A. RE: MURKOWSKI AMDT NO. 1445)
1994,103,2,39,20,75,On the Amendment S.Amdt. 1452 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,40,19,76,On the Amendment S.Amdt. 1453 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,41,41,54,On the Motion (motion to waive C.B.A. re:durenberger amdt no. 1454)
1994,103,2,42,23,72,On the Amendment S.Amdt. 1456 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,43,43,52,On the Motion (motion to waive)
1994,103,2,44,55,39,On the Motion to Table S.Amdt. 1461 to H.R. 3759 (Emergency Supplemental Appropriations Act of 1994)
1994,103,2,45,85,10,On Passage of the Bill H.R. 3759
1994,103,2,46,66,31,On the Nomination PN1088
1994,103,2,47,22,78,On the Amendment S.Amdt. 1471 to S.J.Res. 41 (No short title on file)
1994,103,2,48,63,37,On the Joint Resolution S.J.Res. 41
1994,103,2,49,58,38,On the Nomination PN558-2
1994,103,2,50,35,65,On the Motion to Table S.Amdt. 1480 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,51,57,41,On the Motion to Table S.Amdt. 1482 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,52,56,42,On the Motion to Table S.Amdt. 1486 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,53,31,67,On the Motion to Table S.Amdt. 1487 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,54,94,0,On the Amendment S.Amdt. 1492 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,55,49,43,On the Motion to Table S.Amdt. 1494 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,56,90,2,On the Amendment S.Amdt. 1495 to H.R. 3345 (Federal Workforce Restructuring Act of 1994)
1994,103,2,57,82,0,On the Amendment S.Amdt. 1497 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,58,56,42,On the Cloture Motion S. 4
1994,103,2,59,44,55,On the Amendment S.Amdt. 1522 to S. 4 (Manufacturing Technology and Extension Act of 1993)
1994,103,2,60,59,40,On Passage of the Bill H.R. 820
1994,103,2,61,91,8,On Passage of the Bill S. 1458
1994,103,2,62,98,0,On the Amendment S.Amdt. 1547 to S. 1275 (Community Development Banking and Financial Institutions Act of 1993)
1994,103,2,63,90,9,On Passage of the Bill S. 208
1994,103,2,64,40,59,On the Amendment S.Amdt. 1558 to S.Con.Res. 63 (No short title on file)
1994,103,2,65,97,1,On the Amendment S.Amdt. 1559 to S.Con.Res. 63 (No short title on file)
1994,103,2,66,42,58,On the Amendment S.Amdt. 1560 to S.Con.Res. 63 (No short title on file)
1994,103,2,67,33,65,On the Amendment S.Amdt. 1561 to S.Con.Res. 63 (No short title on file)
1994,103,2,68,93,5,On the Amendment S.Amdt. 1562 to S.Con.Res. 63 (No short title on file)
1994,103,2,69,34,64,On the Amendment S.Amdt. 1563 to S.Con.Res. 63 (No short title on file)
1994,103,2,70,60,31,On the Motion to Proceed H.R. 1804
1994,103,2,71,62,29,On the Motion to Proceed H.R. 3345
1994,103,2,72,35,63,On the Amendment S.Amdt. 1567 to S.Con.Res. 63 (No short title on file)
1994,103,2,73,57,42,On the Amendment S.Amdt. 1571 to S.Con.Res. 63 (No short title on file)
1994,103,2,74,48,50,On the Amendment S.Amdt. 1572 to S.Con.Res. 63 (No short title on file)
1994,103,2,75,58,41,On the Cloture Motion H.R. 3345
1994,103,2,76,63,36,On the Cloture Motion H.R. 3345
1994,103,2,77,99,1,On the Conference Report H.R. 3345
1994,103,2,78,32,67,On the Amendment S.Amdt. 1574 to S.Con.Res. 63 (No short title on file)
1994,103,2,79,28,70,On the Motion to Recommit S.Con.Res. 63
1994,103,2,80,37,61,On the Amendment S.Amdt. 1598 to S.Con.Res. 63 (No short title on file)
1994,103,2,81,45,53,On the Amendment S.Amdt. 1602 to S.Amdt. 1601 to S.Con.Res. 63 (No short title on file)
1994,103,2,82,57,40,On the Concurrent Resolution H.Con.Res. 218
1994,103,2,83,83,12,On the Motion to Proceed H.R. 1804
1994,103,2,84,75,9,On the Motion for Attendance H.R. 1804
1994,103,2,85,62,23,On the Cloture Motion H.R. 1804
1994,103,2,86,63,22,On the Conference Report H.R. 1804
1994,103,2,87,35,62,On the Amendment S.Amdt. 1620 to S. 21 (California Desert Protection Act of 1994)
1994,103,2,88,34,64,On the Amendment S.Amdt. 1623 to S. 21 (California Desert Protection Act of 1994)
1994,103,2,89,69,29,On Passage of the Bill S. 21
1994,103,2,90,78,20,On Passage of the Bill S. 455
1994,103,2,91,98,1,On Passage of the Bill S. 1970
1994,103,2,92,61,37,On the Nomination PN777
1994,103,2,93,54,43,On the Nomination PN1210
1994,103,2,94,44,53,On the Amendment S.Amdt. 1632 to S. 540 (Bankruptcy Amendments Act of 1993 National Bankruptcy Review Commission Act)
1994,103,2,95,60,34,On the Motion to Table S.Amdt. 1637 to S. 540 (Bankruptcy Amendments Act of 1993 National Bankruptcy Review Commission Act)
1994,103,2,96,94,0,On Passage of the Bill S. 540
1994,103,2,97,94,2,On the Amendment S.Amdt. 1669 to S.Amdt. 1668 to S. 783 (Consumer Reporting Reform Act of 1994 Credit Repair Organizations Act)
1994,103,2,98,88,9,On the Amendment S.Amdt. 1668 to S. 783 (Consumer Reporting Reform Act of 1994 Credit Repair Organizations Act)
1994,103,2,99,77,21,On the Motion to Table S.Amdt. 1671 to S. 783 (Consumer Reporting Reform Act of 1994 Credit Repair Organizations Act)
1994,103,2,100,87,10,On Passage of the Bill S. 783
1994,103,2,101,39,59,On the Amendment S.Amdt. 1674 to S. 1935 (No short title on file)
