Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1989,101,1,47,48,50,On the Motion (Motion To Waive Titles III And IV Of Budget Act Re: Amendment No. 52)
1989,101,1,48,88,11,On the Motion (Motion To Waive Titles 3 And 4)
1989,101,1,49,62,37,On the Motion to Table S.Amdt. 54 to S. 774 (Enforcement Authority Improvements Act of 1989)
1989,101,1,50,61,38,On the Motion to Table S.Amdt. 55 to S. 774 (Enforcement Authority Improvements Act of 1989)
1989,101,1,51,91,8,On Passage of the Bill S. 774
1989,101,1,52,11,86,"On the Amendment S.Amdt. 66 to S.Amdt. 65 to S. 431 (Martin Luther King, Jr., Federal Holiday Commission Extension Act)"
1989,101,1,53,6,92,"On the Amendment S.Amdt. 65 to S. 431 (Martin Luther King, Jr., Federal Holiday Commission Extension Act)"
1989,101,1,54,19,80,"On the Amendment S.Amdt. 68 to S.Amdt. 67 to S. 431 (Martin Luther King, Jr., Federal Holiday Commission Extension Act)"
1989,101,1,55,7,91,"On the Amendment S.Amdt. 69 to S.Amdt. 67 to S. 431 (Martin Luther King, Jr., Federal Holiday Commission Extension Act)"
1989,101,1,56,96,0,"On the Amendment S.Amdt. 67 to S. 431 (Martin Luther King, Jr., Federal Holiday Commission Extension Act)"
1989,101,1,57,90,7,On Passage of the Bill H.R. 1385
1989,101,1,58,54,44,On the Amendment S.Amdt. 74 to S.Con.Res. 30 (No short title on file)
1989,101,1,59,97,1,On the Amendment S.Amdt. 75 to S.Con.Res. 30 (No short title on file)
1989,101,1,60,64,31,On the Motion to Table S.Amdt. 81 to S.Con.Res. 30 (No short title on file)
1989,101,1,61,18,82,On the Amendment S.Amdt. 90 to S.Con.Res. 30 (No short title on file)
1989,101,1,62,100,0,On the Resolution S.Res. 120
1989,101,1,63,19,81,On the Motion to Recommit S.Con.Res. 30
1989,101,1,64,68,31,On the Resolution H.Con.Res. 106
1989,101,1,65,40,57,On the Joint Resolution S.J.Res. 100
1989,101,1,66,47,52,On the Amendment S.Amdt. 102 to S.Amdt. 101 to S.J.Res. 113 (No short title on file)
1989,101,1,67,72,27,On the Amendment S.Amdt. 101 to S.J.Res. 113 (No short title on file)
1989,101,1,68,63,37,On the Conference Report H.R. 2
1989,101,1,69,63,37,On the Conference Report H.Con.Res. 106
1989,101,1,70,89,0,On the Concurrent Resolution H.Con.Res. 136
1989,101,1,71,91,0,On the Amendment S.Amdt. 106 to S. 593 (Television Violence Act of 1989)
1989,101,1,72,77,18,"On the Motion to Table S.Amdt. 111 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,73,31,63,"On the Motion to Table S.Amdt. 114 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,74,81,15,"On the Motion to Table S.Amdt. 117 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,75,94,0,"On the Amendment S.Amdt. 119 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,76,71,20,"On the Motion to Table S.Amdt. 123 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,77,61,29,On the Motion to Table the Motion to Recommit H.R. 2072
1989,101,1,78,100,0,On the Resolution S.Res. 142
1989,101,1,79,69,29,"On the Motion to Table S.Amdt. 141 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,80,0,99,"On the Motion to Table S.Amdt. 137 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,81,98,0,"On the Amendment S.Amdt. 138 to S.Amdt. 137 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,82,49,50,On the Motion (Motion To Waive The Budget Act)
1989,101,1,83,49,51,"On the Motion to Table S.Amdt. 140 to S.Amdt. 139 to H.R. 2072 (Dire Emergency Supplemental Appropriations and Transfers, Urgent Supplementals, and Correcting Enrollment Errors Act of 1989)"
1989,101,1,84,89,8,On the Motion to Table S.Amdt. 144 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,85,53,43,On the Motion to Table S.Amdt. 145 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,86,73,23,On the Motion to Table S.Amdt. 191 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,87,66,31,On the Motion to Table S.Amdt. 192 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,88,63,35,On the Motion to Table S.Amdt. 193 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,89,87,11,On the Motion to Table S.Amdt. 194 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,90,55,44,On the Motion to Table S.Amdt. 195 to H.R. 1722 (Natural Gas Wellhead Decontrol Act of 1989)
1989,101,1,91,82,17,On Passage of the Bill H.R. 1722
1989,101,1,92,89,10,On the Nomination PN228
1989,101,1,93,44,56,On the Amendment S.Amdt. 201 to S.Amdt. 196 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,94,63,37,On the Amendment S.Amdt. 196 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,95,97,3,On the Resolution S.Res. 151
1989,101,1,96,100,0,On the Amendment S.Amdt. 203 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,97,100,0,On the Amendment S.Amdt. 199 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,98,59,40,On the Motion to Table S.Amdt. 211 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,99,54,45,On the Amendment S.Amdt. 222 to S.Amdt. 202 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,100,62,36,On the Motion to Table S.Amdt. 225 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,101,44,53,On the Amendment S.Amdt. 223 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,102,53,40,On the Motion to Table S.Amdt. 226 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,103,55,33,On the Motion to Table S.Amdt. 227 to S. 5 (Act for Better Child Care Services of 1989)
1989,101,1,104,97,0,On the Amendment S.Amdt. 239 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,105,78,19,On the Nomination PN326
1989,101,1,106,27,71,On the Amendment S.Amdt. 240 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,107,61,38,On the Amendment S.Amdt. 244 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,108,43,56,On the Amendment S.Amdt. 246 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,109,62,36,On the Amendment S.Amdt. 238 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,110,43,56,On the Amendment S.Amdt. 251 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,111,93,6,On the Amendment S.Amdt. 250 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,112,22,77,On the Amendment S.Amdt. 254 to S.Amdt. 252 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,113,78,21,On the Amendment S.Amdt. 252 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,114,41,58,On the Motion to Table S.Amdt. 255 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,115,56,43,On the Motion to Table S.Amdt. 255 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,116,46,52,On the Amendment S.Amdt. 260 to S. 358 (Immigration Act of 1989 Naturalization Amendments of 1989)
1989,101,1,117,81,17,On Passage of the Bill S. 358
1989,101,1,118,81,10,"On the Amendment S.Amdt. 271 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,119,57,42,"On the Amendment S.Amdt. 268 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,120,99,0,"On the Amendment S.Amdt. 279 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,121,37,62,"On the Amendment S.Amdt. 278 to S.Amdt. 277 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,122,20,79,"On the Amendment S.Amdt. 277 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,123,38,61,"On the Amendment S.Amdt. 290 to S.Amdt. 289 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,124,99,0,"On the Amendment S.Amdt. 295 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,125,37,62,"On the Motion to Table S.Amdt. 303 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,126,25,71,"On the Motion to Table S.Amdt. 315 to S.Amdt. 314 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,127,94,0,"On the Amendment S.Amdt. 327 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,128,73,26,On Passage of the Bill S. 83
1989,101,1,129,13,82,"On the Motion to Table S.Amdt. 333 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,130,95,0,"On the Amendment S.Amdt. 324 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,131,75,23,"On the Motion to Table S.Amdt. 270 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,132,97,1,"On the Amendment S.Amdt. 364 to S.Amdt. 269 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,133,98,0,"On the Amendment S.Amdt. 366 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,134,97,0,"On the Amendment S.Amdt. 367 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,135,97,1,"On the Amendment S.Amdt. 381 to S.Amdt. 380 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,136,59,39,"On the Amendment S.Amdt. 382 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,137,97,0,On the Resolution S.Res. 156
1989,101,1,138,56,42,"On the Amendment S.Amdt. 355 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,139,90,8,"On the Amendment S.Amdt. 388 to S. 1160 (Foreign Relations Authorization Act, Fiscal Year 1990)"
1989,101,1,140,91,0,On the Amendment S.Amdt. 392 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,141,98,1,On the Amendment S.Amdt. 400 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,142,99,0,On the Amendment S.Amdt. 400 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,143,98,1,On the Amendment S.Amdt. 401 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,144,72,27,On the Motion to Table H.R. 2788
1989,101,1,145,47,52,On the Motion to Table S.Amdt. 423 to H.R. 2788 (No short title on file)
1989,101,1,146,55,44,On the Amendment S.Amdt. 423 to H.R. 2788 (No short title on file)
1989,101,1,147,40,58,On the Motion (Motion To Waive Amendment No. 444)
1989,101,1,148,50,47,On the Motion to Table S.Amdt. 500 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,149,99,0,On the Amendment S.Amdt. 524 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,150,50,49,On the Motion to Table S.Amdt. 471 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,151,94,5,On the Amendment S.Amdt. 518 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,152,61,39,On the Motion to Table S.Amdt. 535 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,153,93,7,On the Amendment S.Amdt. 472 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,154,73,27,On the Motion to Table S.Amdt. 486 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,155,45,55,On the Motion to Table S.Amdt. 614 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,156,69,31,On the Motion to Table S.Amdt. 458 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,157,90,9,On the Amendment S.Amdt. 621 to S.Amdt. 619 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,158,53,44,On the Motion to Table S.Amdt. 646 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,159,84,13,On the Cloture Motion S. 1352
1989,101,1,160,45,55,On the Motion to Table S.Amdt. 595 to S. 1352 (National Defense Authorization Act for Fiscal Years 1990 and 1991)
1989,101,1,161,95,4,On Passage of the Bill S. 1352
1989,101,1,162,8,92,On the Motion to Table S. 1153
1989,101,1,163,51,48,On the Motion to Table S.Amdt. 669 to S. 686 (Oil Pollution Liability and Compensation Act of 1989)
1989,101,1,164,52,48,On the Motion to Table S.Amdt. 667 to S. 686 (Oil Pollution Liability and Compensation Act of 1989)
1989,101,1,165,72,28,On the Motion to Table S.Amdt. 670 to S. 686 (Oil Pollution Liability and Compensation Act of 1989)
1989,101,1,166,54,46,On the Motion (Motion To Waive The Budget Act)
1989,101,1,167,34,66,On the Motion to Table S.Amdt. 676 to S. 686 (Oil Pollution Liability and Compensation Act of 1989)
1989,101,1,168,99,0,On Passage of the Bill S. 686
1989,101,1,169,83,8,"On the Amendment S.Amdt. 698 to H.R. 3014 (Legislative Branch Appropriations Act, 1990)"
1989,101,1,170,48,44,On the Motion (Hatch Amdt. 709)
1989,101,1,171,90,0,On the Amendment S.Amdt. 713 to S. 933 (Americans with Disabilities Act of 1990)
1989,101,1,172,81,9,On Passage of the Bill H.R. 3014
1989,101,1,173,76,8,On Passage of the Bill S. 933
1989,101,1,174,66,33,On the Nomination PN194
1989,101,1,175,66,34,On Overriding the Veto S.J.Res. 113
1989,101,1,176,77,21,On the Cloture Motion H.R. 3015
1989,101,1,177,34,65,On the Decision of the Chair H.R. 3015
1989,101,1,178,97,2,"On the Amendment S.Amdt. 752 to H.R. 3026 (District of Columbia Appropriations Act, 1990)"
1989,101,1,179,56,43,On Passage of the Bill H.R. 3026
1989,101,1,180,93,1,On Passage of the Bill H.R. 3012
1989,101,1,181,58,42,"On the Motion to Table S.Amdt. 765 to H.R. 2916 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1990)"
1989,101,1,182,50,49,"On the Motion to Table S.Amdt. 767 to H.R. 2916 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1990)"
1989,101,1,183,49,50,"On the Motion to Reconsider S.Amdt. 767 to H.R. 2916 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1990)"
1989,101,1,184,43,55,"On the Motion to Table S.Amdt. 769 to H.R. 2916 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1990)"
1989,101,1,185,65,33,"On the Motion to Table S.Amdt. 772 to H.R. 2916 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1990)"
1989,101,1,186,48,50,"On the Motion to Table S.Amdt. 775 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,187,52,47,"On the Motion to Reconsider S.Amdt. 775 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,188,52,48,"On the Motion to Table S.Amdt. 775 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,189,68,32,On the Motion to Table H.R. 2939
1989,101,1,190,82,18,"On the Amendment S.Amdt. 777 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,191,98,0,"On the Amendment S.Amdt. 784 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,192,57,41,"On the Motion to Table S.Amdt. 795 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,193,64,33,"On the Point of Order S.Amdt. 796 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,194,74,24,"On the Motion to Table S.Amdt. 797 to H.R. 2939 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1990)"
1989,101,1,195,99,0,"On the Amendment S.Amdt. 816 to H.R. 2990 (Department of Labor Appropriations Act, 1990)"
1989,101,1,196,99,0,"On the Amendment S.Amdt. 822 to H.R. 2990 (Department of Labor Appropriations Act, 1990)"
1989,101,1,197,94,4,"On the Amendment S.Amdt. 824 to H.R. 2990 (Department of Labor Appropriations Act, 1990)"
1989,101,1,198,13,85,"On the Motion to Table S.Amdt. 826 to H.R. 2990 (Department of Labor Appropriations Act, 1990)"
1989,101,1,199,66,32,"On the Motion to Table S.Amdt. 828 to H.R. 2990 (Department of Labor Appropriations Act, 1990)"
1989,101,1,200,65,32,Whether the Amendment is Germane H.R. 2990
1989,101,1,201,86,14,"On the Amendment S.Amdt. 844 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,202,34,66,"On the Amendment S.Amdt. 855 to S.Amdt. 825 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,203,29,71,"On the Amendment S.Amdt. 859 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,204,89,11,On Passage of the Bill H.R. 2939
1989,101,1,205,81,19,On Passage of the Bill H.R. 2990
1989,101,1,206,65,34,"On the Amendment S.Amdt. 861 to S.Amdt. 860 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,207,97,2,"On the Amendment S.Amdt. 727 to H.R. 3015 (Department of Transportation and Related Agencies Appropriations Act, 1990)"
1989,101,1,208,99,0,"On the Amendment S.Amdt. 872 to S.Amdt. 870 to H.R. 3015 (Department of Transportation and Related Agencies Appropriations Act, 1990)"
1989,101,1,209,99,0,On Passage of the Bill H.R. 3015
1989,101,1,210,95,5,"On the Amendment S.Amdt. 882 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,211,100,0,On the Joint Resolution H.J.Res. 407
1989,101,1,212,92,8,On Passage of the Bill H.R. 2916
1989,101,1,213,53,47,"On the Amendment S.Amdt. 886 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,214,23,76,"On the Amendment S.Amdt. 890 to S.Amdt. 889 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,215,25,75,"On the Amendment S.Amdt. 889 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,216,62,35,"On the Motion to Table S.Amdt. 891 to H.R. 3072 (Department of Defense Appropriations Act, 1990)"
1989,101,1,217,96,2,On Passage of the Bill H.R. 3072
1989,101,1,218,65,31,"On the Amendment S.Amdt. 895 to S.Amdt. 894 to H.R. 2991 (Department of Commerce Appropriations Act, 1990)"
1989,101,1,219,74,22,On the Motion (Motion To Waive CBA)
1989,101,1,220,74,20,"On the Motion to Table S.Amdt. 899 to H.R. 2991 (Department of Commerce Appropriations Act, 1990)"
1989,101,1,221,41,50,"On the Motion to Table S.Amdt. 900 to H.R. 2991 (Department of Commerce Appropriations Act, 1990)"
1989,101,1,222,61,36,On the Cloture Motion H.R. 1231
1989,101,1,223,79,20,On the Nomination PN328
1989,101,1,224,31,69,On the Motion to Table S.Amdt. 951 to H.R. 2978 (Flag Protection Act of 1989)
1989,101,1,225,76,24,On the Amendment S.Amdt. 951 to H.R. 2978 (Flag Protection Act of 1989)
1989,101,1,226,53,47,On the Motion to Table S.Amdt. 952 to H.R. 2978 (Flag Protection Act of 1989)
1989,101,1,227,91,9,On Passage of the Bill H.R. 2978
1989,101,1,228,74,25,On the Motion to Table S.Amdt. 935 to S.Amdt. 924 to S. 1711 (No short title on file)
1989,101,1,229,99,1,On the Amendment S.Amdt. 954 to S.Amdt. 924 to S. 1711 (No short title on file)
1989,101,1,230,52,48,On the Motion to Table S.Amdt. 956 to S. 1711 (No short title on file)
1989,101,1,231,75,24,On the Motion to Table S.Amdt. 912 to S. 1711 (No short title on file)
1989,101,1,232,100,0,On Passage of the Bill S. 1711
1989,101,1,233,96,3,On the Motion (Motion To Waive CBA)
1989,101,1,234,35,64,On the Amendment S.Amdt. 985 to S. 1726 (No short title on file)
1989,101,1,235,25,74,On the Amendment S.Amdt. 986 to S. 1726 (No short title on file)
1989,101,1,236,12,87,On the Motion (Motion To Commit)
1989,101,1,237,37,62,On the Amendment S.Amdt. 987 to S. 1726 (No short title on file)
1989,101,1,238,41,58,On the Amendment S.Amdt. 988 to S. 1726 (No short title on file)
1989,101,1,239,26,73,On the Amendment S.Amdt. 989 to S. 1726 (No short title on file)
1989,101,1,240,99,0,On Passage of the Bill S. 1726
1989,101,1,241,91,6,On the Conference Report H.R. 2788
1989,101,1,242,62,35,On the Motion to Table S.Amdt. 991 to H.R. 2788 (No short title on file)
1989,101,1,243,87,7,On Passage of the Bill H.R. 3299
1989,101,1,244,52,42,On the Cloture Motion H.R. 3385
1989,101,1,245,74,25,On the Cloture Motion H.R. 3385
1989,101,1,246,59,40,On the Motion to Table S.Amdt. 1027 to S.Amdt. 1005 to H.R. 3385 (No short title on file)
1989,101,1,247,25,74,On the Amendment S.Amdt. 1005 to H.R. 3385 (No short title on file)
1989,101,1,248,33,64,On the Amendment S.Amdt. 1010 to H.R. 3385 (No short title on file)
1989,101,1,249,32,66,On the Amendment S.Amdt. 1001 to H.R. 3385 (No short title on file)
1989,101,1,250,64,35,On Passage of the Bill H.R. 3385
1989,101,1,251,51,48,On the Joint Resolution S.J.Res. 180
1989,101,1,252,67,31,On the Conference Report H.R. 2990
1989,101,1,253,93,2,On the Motion (Motion to Instruct Sergeant-at-Arms)
1989,101,1,254,69,26,Guilty or Not Guilty H.Res. 499
1989,101,1,255,68,27,Guilty or Not Guilty H.Res. 499
1989,101,1,256,69,26,Guilty or Not Guilty H.Res. 499
1989,101,1,257,67,28,Guilty or Not Guilty H.Res. 499
1989,101,1,258,67,28,Guilty or Not Guilty H.Res. 499
1989,101,1,259,48,47,Guilty or Not Guilty H.Res. 499
1989,101,1,260,69,26,Guilty or Not Guilty H.Res. 499
1989,101,1,261,68,27,Guilty or Not Guilty H.Res. 499
1989,101,1,262,70,25,Guilty or Not Guilty H.Res. 499
1989,101,1,263,0,95,Guilty or Not Guilty H.Res. 499
1989,101,1,264,60,35,Guilty or Not Guilty H.Res. 499
1989,101,1,265,99,0,On the Resolution of Ratification Treaty Doc. 100-8
1989,101,1,266,99,0,On the Resolution of Ratification Treaty Doc. 100-13
1989,101,1,267,99,0,On the Resolution of Ratification Treaty Doc. 100-14
1989,101,1,268,99,0,On the Resolution of Ratification Treaty Doc. 100-16
1989,101,1,269,99,0,On the Resolution of Ratification Treaty Doc. 100-17
1989,101,1,270,99,0,On the Resolution of Ratification Treaty Doc. 100-18
1989,101,1,271,97,1,On the Joint Resolution H.J.Res. 423
1989,101,1,272,88,11,On the Resolution S.Res. 197
1989,101,1,273,62,38,On the Cloture Motion H.R. 1231
1989,101,1,274,29,70,On the Amendment S.Amdt. 1068 to S. 1798 (No short title on file)
1989,101,1,275,79,20,On Passage of the Bill S. 1798
1989,101,1,276,65,35,On the Amendment S.Amdt. 1043 to H.R. 1231 (No short title on file)
1989,101,1,277,84,6,On the Conference Report H.R. 2916
