Year,Congress,Session,Vote_Number,Yeas,Nays,Question
2011,112,1,1,97,0,On the Resolution S.Res. 14
2011,112,1,2,92,4,On the Resolution S.Res. 28
2011,112,1,3,81,15,On the Resolution S.Res. 29
2011,112,1,4,12,84,On the Resolution S.Res. 8
2011,112,1,5,44,51,On the Resolution S.Res. 10
2011,112,1,6,46,49,On the Resolution S.Res. 21
2011,112,1,7,44,54,On the Amendment S.Amdt. 28 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,8,81,17,On the Motion (Motion to Waive All Budgetary Discipline Re: Stabenow Amdt. No. 9)
2011,112,1,9,47,51,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: McConnell Amdt. No. 13)
2011,112,1,10,96,1,On the Amendment S.Amdt. 8 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,11,55,42,On the Motion to Table S.Amdt. 19 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,12,94,0,On the Nomination PN36
2011,112,1,13,95,0,On the Nomination PN24
2011,112,1,14,96,1,On the Amendment S.Amdt. 34 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,15,93,0,On the Nomination PN21
2011,112,1,16,98,0,On the Amendment S.Amdt. 58 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,17,47,51,On the Amendment S.Amdt. 14 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,18,51,47,On the Motion to Table S.Amdt. 21 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,19,86,12,On Passage of the Bill H.R. 514
2011,112,1,20,96,2,On the Cloture Motion S. 223
2011,112,1,21,61,38,On the Motion to Table S.Amdt. 4 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,22,52,47,On the Motion to Table S.Amdt. 18 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,23,34,65,On the Motion to Table S.Amdt. 80 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,24,59,40,On the Motion to Table S.Amdt. 91 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act)
2011,112,1,25,87,8,On Passage of the Bill S. 223
2011,112,1,26,90,0,On the Nomination PN28
2011,112,1,27,97,2,On the Amendment S.Amdt. 121 to S. 23 (Patent Reform Act of 2011)
2011,112,1,28,52,47,On the Motion to Table S.Amdt. 112 to S. 23 (Patent Reform Act of 2011)
2011,112,1,29,91,9,On the Joint Resolution H.J.Res. 44
2011,112,1,30,58,40,On the Amendment S.Amdt. 115 to S. 23 (Patent Reform Act of 2011)
2011,112,1,31,87,13,On the Motion to Table S.Amdt. 133 to S. 23 (Patent Reform Act of 2011)
2011,112,1,32,89,0,On the Nomination PN37
2011,112,1,33,89,0,On the Nomination PN10
2011,112,1,34,87,3,On the Cloture Motion S. 23
2011,112,1,35,95,5,On Passage of the Bill S. 23
2011,112,1,36,44,56,On Passage of the Bill H.R. 1
2011,112,1,37,42,58,"On the Amendment S.Amdt. 149 to H.R. 1 (Full-Year Continuing Appropriations Act, 2011)"
2011,112,1,38,96,0,On the Nomination PN17
2011,112,1,39,96,0,On the Nomination PN12
2011,112,1,40,84,12,On the Motion to Proceed S. 493
2011,112,1,41,98,1,On the Amendment S.Amdt. 182 to S. 493 (SBIR/STTR Reauthorization Act of 2011)
2011,112,1,42,99,0,On the Amendment S.Amdt. 193 to S. 493 (SBIR/STTR Reauthorization Act of 2011)
2011,112,1,43,99,0,On the Amendment S.Amdt. 216 to S. 493 (SBIR/STTR Reauthorization Act of 2011)
2011,112,1,44,87,13,On the Joint Resolution H.J.Res. 48
2011,112,1,45,97,0,On the Nomination PN26
2011,112,1,46,88,0,On the Nomination PN18
2011,112,1,47,86,0,On the Nomination PN1
2011,112,1,48,41,58,On the Amendment S.Amdt. 284 to H.R. 4 (Comprehensive 1099 Taxpayer Protection and Repayment of Exchange Subsidy Overpayments Act of 2011)
2011,112,1,49,87,12,On Passage of the Bill H.R. 4
2011,112,1,50,90,10,On the Motion to Table S. 493
2011,112,1,51,7,93,On the Amendment S.Amdt. 236 to S. 493 (SBIR/STTR Reauthorization Act of 2011)
2011,112,1,52,7,93,On the Amendment S.Amdt. 277 to S. 493 (SBIR/STTR Reauthorization Act of 2011)
