Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1997,105,1,1,99,0,On the Nomination PN1
1997,105,1,2,99,0,On the Nomination PN2
1997,105,1,3,99,0,On the Nomination PN80
1997,105,1,4,95,2,On the Nomination PN81
1997,105,1,5,98,0,On the Resolution S.Res. 47
1997,105,1,6,98,0,On the Nomination PN83
1997,105,1,7,64,35,On the Motion to Table S.Amdt. 2 to S.J.Res. 1 (No short title on file)
1997,105,1,8,64,36,On the Motion to Table S.Amdt. 3 to S.J.Res. 1 (No short title on file)
1997,105,1,9,100,0,On the Nomination PN3
1997,105,1,10,64,36,On the Motion to Table S.Amdt. 4 to S.J.Res. 1 (No short title on file)
1997,105,1,11,83,15,On the Resolution S.Res. 55
1997,105,1,12,61,34,On the Motion to Table S.Amdt. 6 to S.J.Res. 1 (No short title on file)
1997,105,1,13,53,46,On the Joint Resolution H.J.Res. 36
1997,105,1,14,55,44,On the Motion to Table S.Amdt. 8 to S.J.Res. 1 (No short title on file)
1997,105,1,15,67,33,On the Motion to Table S.Amdt. 11 to S.J.Res. 1 (No short title on file)
1997,105,1,16,37,63,On the Amendment S.Amdt. 15 to S.J.Res. 1 (No short title on file)
1997,105,1,17,59,41,On the Motion to Table S.Amdt. 17 to S.J.Res. 1 (No short title on file)
1997,105,1,18,60,40,On the Motion to Table S.Amdt. 16 to S.J.Res. 1 (No short title on file)
1997,105,1,19,59,39,On the Motion to Table S.Amdt. 7 to S.J.Res. 1 (No short title on file)
1997,105,1,20,61,39,On the Motion to Table S.Amdt. 10 to S.J.Res. 1 (No short title on file)
1997,105,1,21,69,31,On the Motion to Table S.Amdt. 13 to S.J.Res. 1 (No short title on file)
1997,105,1,22,60,40,On the Motion to Table S.Amdt. 14 to S.J.Res. 1 (No short title on file)
1997,105,1,23,65,34,On the Motion to Table S.J.Res. 1
1997,105,1,24,66,34,On the Joint Resolution S.J.Res. 1
1997,105,1,25,84,16,On the Motion to Table S.Amdt. 19 to S.J.Res. 5 (No short title on file)
1997,105,1,26,98,2,On the Joint Resolution S.J.Res. 5
1997,105,1,27,99,1,On the Nomination PN78
1997,105,1,28,99,0,On the Amendment S.Amdt. 23 to S.Res. 39 (No short title on file)
1997,105,1,29,99,0,On the Resolution S.Res. 39
1997,105,1,30,99,1,On the Nomination PN169
1997,105,1,31,38,61,On the Joint Resolution S.J.Res. 18
1997,105,1,32,55,44,On the Joint Resolution S.J.Res. 22
1997,105,1,33,58,41,On the Motion to Table S.J.Res. 23
1997,105,1,34,76,23,On the Nomination PN6
1997,105,1,35,94,5,On the Amendment S.Amdt. 25 to H.J.Res. 58 (No short title on file)
1997,105,1,36,72,24,On the Motion to Table S.Amdt. 28 to S.Amdt. 27 to S.Amdt. 26 to S. 104
1997,105,1,37,60,33,On the Amendment S.Amdt. 37 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997)
1997,105,1,38,24,69,On the Amendment S.Amdt. 33 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997)
1997,105,1,39,36,56,On the Amendment S.Amdt. 41 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997)
1997,105,1,40,59,39,On the Motion to Table S.Amdt. 31 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997)
1997,105,1,41,66,32,On the Amendment S.Amdt. 43 to S.Amdt. 42 to S.Amdt. 26 to S. 104
1997,105,1,42,65,34,On Passage of the Bill S. 104
1997,105,1,43,97,0,On Passage of the Bill S. 522
1997,105,1,44,99,0,On Passage of the Bill H.R. 1003
1997,105,1,45,53,44,On Passage of the Bill S. 495
1997,105,1,46,71,29,On the Amendment S.Amdt. 47 to S.Res. 75 (No short title on file)
1997,105,1,47,66,34,On the Amendment S.Amdt. 48 to S.Res. 75 (No short title on file)
1997,105,1,48,66,34,On the Amendment S.Amdt. 49 to S.Res. 75 (No short title on file)
1997,105,1,49,56,44,On the Amendment S.Amdt. 50 to S.Res. 75 (No short title on file)
1997,105,1,50,66,34,On the Amendment S.Amdt. 51 to S.Res. 75 (No short title on file)
1997,105,1,51,74,26,On the Resolution of Ratification S.Res. 75
1997,105,1,52,53,46,On the Cloture Motion S. 543
1997,105,1,53,55,44,On the Cloture Motion S. 543
1997,105,1,54,85,13,On the Nomination PN82
1997,105,1,55,99,1,On Passage of the Bill S. 543
