Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1990,101,2,180,57,38,"On the Motion to Table S.Amdt. 2398 to S.Amdt. 2396 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,181,83,12,"On the Amendment S.Amdt. 2396 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,182,52,43,"On the Motion to Table S.Amdt. 2399 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,183,40,55,"On the Amendment S.Amdt. 2400 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,184,29,66,"On the Amendment S.Amdt. 2401 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,185,25,68,"On the Amendment S.Amdt. 2404 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,186,62,30,"On the Motion to Table S.Amdt. 2425 to S. 2830 (Food, Agriculture, Conservation and Trade Act of 1990)"
1990,101,2,187,70,21,On Passage of the Bill S. 2830
1990,101,2,188,46,49,On the Amendment S.Amdt. 2433 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,189,41,59,On the Amendment S.Amdt. 2438 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,190,57,43,On the Amendment S.Amdt. 2439 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,191,73,27,On the Amendment S.Amdt. 2440 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,192,41,58,On the Amendment S.Amdt. 2442 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,193,98,1,On the Amendment S.Amdt. 2441 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,194,38,60,On the Amendment S.Amdt. 2443 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,195,49,49,On the Amendment S.Amdt. 2444 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,196,77,23,On the Amendment S.Amdt. 2445 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,197,51,49,On the Amendment S.Amdt. 2446 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,198,59,41,On the Amendment S.Amdt. 2447 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,199,39,60,On the Amendment S.Amdt. 2448 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,200,55,44,On the Amendment S.Amdt. 2449 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,201,44,55,On the Amendment S.Amdt. 2450 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,202,44,55,On the Amendment S.Amdt. 2452 to S.Amdt. 2432 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,203,73,26,On the Motion to Table S.Amdt. 2454 to S. 137 (Senatorial Election Campaign Act of 1989)
1990,101,2,204,59,40,On Passage of the Bill S. 137
1990,101,2,205,76,23,"On the Amendment S.Amdt. 2491 to H.R. 5019 (Energy and Water Development Appropriations Act, 1991)"
1990,101,2,206,99,0,On the Conference Report H.R. 1465
1990,101,2,207,97,2,On the Amendment S.Amdt. 2485 to S.Amdt. 2484 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,208,43,56,On the Amendment S.Amdt. 2494 to S.Amdt. 2493 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,209,45,53,On the Amendment S.Amdt. 2493 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,210,51,47,On the Motion to Table S.Amdt. 2495 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,211,97,0,On the Resolution S.Res. 318
1990,101,2,212,58,41,On the Cloture Motion S.Amdt. 2514 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,213,59,40,On the Motion to Table S.Amdt. 2515 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,214,67,32,On the Motion to Table S.Amdt. 2517 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,215,55,44,On the Motion to Table S.Amdt. 2520 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,216,51,48,On the Motion to Table S.Amdt. 2522 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,217,93,6,On the Motion to Table S.Amdt. 2523 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,218,81,18,On the Motion to Table S.Amdt. 2524 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,219,52,45,On the Motion to Table S.Amdt. 2547 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,220,43,54,On the Motion to Table S.Amdt. 2550 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,221,43,54,On the Amendment S.Amdt. 2550 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,222,29,67,On the Amendment S.Amdt. 2552 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,223,54,44,On the Amendment S.Amdt. 2588 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,224,97,1,On the Amendment S.Amdt. 2587 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,225,56,41,On the Motion to Table S.Amdt. 2589 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,226,54,43,On the Motion to Table S.Amdt. 2590 to S. 2884 (National Defense Authorization Act for Fiscal Year 1991)
1990,101,2,227,79,16,On Passage of the Bill S. 2884
1990,101,2,228,35,64,On the Motion (Motion To Waive)
1990,101,2,229,63,36,"On the Motion to Table S.Amdt. 2628 to S.Amdt. 2626 to H.R. 5241 (Treasury Department Appropriations Act, 1991)"
1990,101,2,230,97,2,"On the Amendment S.Amdt. 2625 to H.R. 5241 (Treasury Department Appropriations Act, 1991)"
1990,101,2,231,93,6,On Passage of the Bill H.R. 5241
1990,101,2,232,39,59,On the Amendment S.Amdt. 2431 to S. 2924 (Fish Safety Act of 1990)
1990,101,2,233,98,0,"On the Amendment S.Amdt. 2637 to H.R. 5311 (District of Columbia Appropriations Act, 1991)"
1990,101,2,234,45,54,"On the Motion to Table S.Amdt. 2638 to H.R. 5311 (District of Columbia Appropriations Act, 1991)"
1990,101,2,235,68,28,On the Cloture Motion S. 1224
1990,101,2,236,99,0,On the Resolution of Ratification Treaty Doc. 101-9 and Treaty Doc. 99-13
1990,101,2,237,99,0,On the Resolution of Ratification Treaty Doc. 100-22
1990,101,2,238,99,0,On the Resolution of Ratification Treaty Doc. 101-5
1990,101,2,239,99,0,On the Resolution of Ratification Treaty Doc. 101-6
1990,101,2,240,99,0,On the Resolution of Ratification Treaty Doc. 101-10
1990,101,2,241,99,0,On the Resolution of Ratification Treaty Doc. 101-11
1990,101,2,242,99,0,On the Resolution of Ratification Treaty Doc. 101-16
1990,101,2,243,80,19,On the Amendment S.Amdt. 2669 to S.Amdt. 2667 to S. 1511 (Older Workers Benefit Protection Act)
1990,101,2,244,68,31,"On the Amendment S.Amdt. 2640 to S.Amdt. 2639 to H.R. 5311 (District of Columbia Appropriations Act, 1991)"
1990,101,2,245,94,1,On Passage of the Bill S. 1511
1990,101,2,246,49,46,On the Motion to Table S.Amdt. 2714 to S. 1224 (Motor Vehicle Fuel Efficiency Act of 1989)
1990,101,2,247,55,40,On the Amendment S.Amdt. 2755 to S. 1224 (Motor Vehicle Fuel Efficiency Act of 1989)
1990,101,2,248,57,42,On the Cloture Motion S. 1224
1990,101,2,249,98,0,On the Resolution of Ratification Treaty Doc. 94-25(A)
1990,101,2,250,98,0,On the Resolution of Ratification Treaty Doc. 94-25(B)
1990,101,2,251,79,19,On Passage of the Bill H.R. 5268
1990,101,2,252,62,36,On the Amendment S.Amdt. 2762 to S.Amdt. 2761 to S. 110 (Family Planning Amendments of 1989)
1990,101,2,253,34,58,On the Amendment S.Amdt. 2763 to S. 110 (Family Planning Amendments of 1989)
1990,101,2,254,96,1,On the Amendment S.Amdt. 2884 to S. 110 (Family Planning Amendments of 1989)
1990,101,2,255,43,54,On the Motion to Table S.Amdt. 2887 to S. 110 (Family Planning Amendments of 1989)
1990,101,2,256,50,46,On the Cloture Motion S. 110
1990,101,2,257,55,42,On the Cloture Motion S. 874
1990,101,2,258,96,3,On the Concurrent Resolution S.Con.Res. 147
1990,101,2,259,90,9,On the Nomination PN1414
1990,101,2,260,90,8,On Passage of the Bill H.R. 5158
1990,101,2,261,66,33,On the Conference Report H.Con.Res. 310
1990,101,2,262,54,44,On the Motion (Motion To Waive The Budget Act Re: S.3167)
1990,101,2,263,98,0,On the Resolution of Ratification Treaty Doc. 101-20
1990,101,2,264,98,0,On Passage of the Bill H.R. 2061
1990,101,2,265,91,7,On Passage of the Bill H.R. 5021
1990,101,2,266,48,48,"On the Motion to Table S.Amdt. 2954 to H.R. 5257 (Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 1991)"
1990,101,2,267,70,24,"On the Motion to Table S.Amdt. 2956 to H.R. 5257 (Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 1991)"
1990,101,2,268,69,23,"On the Motion to Table S.Amdt. 2957 to H.R. 5257 (Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 1991)"
1990,101,2,269,76,15,On Passage of the Bill H.R. 5257
1990,101,2,270,51,38,On the Cloture Motion H.R. 5114
1990,101,2,271,46,50,"On the Amendment S.Amdt. 2988 to S. 3189 (Department of Defense Appropriations Act, 1991)"
1990,101,2,272,44,50,"On the Amendment S.Amdt. 2992 to S. 3189 (Department of Defense Appropriations Act, 1991)"
1990,101,2,273,79,16,On Passage of the Bill H.R. 5803
1990,101,2,274,75,21,On the Conference Report S. 1430
1990,101,2,275,35,61,On the Motion to Recommit S. 2104
1990,101,2,276,62,34,On the Conference Report S. 2104
1990,101,2,277,32,67,On the Motion (Motion To Waive Budget Act)
1990,101,2,278,40,59,On the Motion to Table S.Amdt. 3014 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,279,41,58,On the Motion (Motion To Waive The Budget Act)
1990,101,2,280,45,55,On the Motion (Motion To Waive CBA)
1990,101,2,281,44,56,On the Amendment S.Amdt. 3028 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,282,21,79,On the Motion to Table S.Amdt. 3032 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,283,98,2,On the Amendment S.Amdt. 3033 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,284,0,100,On the Motion to Table S.Amdt. 3034 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,285,49,51,On the Motion (Motion To Waive The Budget Act)
1990,101,2,286,39,61,On the Motion (Motion To Waive Budget Act)
1990,101,2,287,48,52,On the Motion (Motion To Waive)
1990,101,2,288,33,67,On the Motion (Motion To Waive Budget Act)
1990,101,2,289,44,56,On the Amendment S.Amdt. 3042 to S. 3209 (Omnibus Budget Reconciliation Act of 1990)
1990,101,2,290,69,31,On the Motion (Motion To Waive Budget Act - Re:Ford Modification -Title III)
1990,101,2,291,75,25,On the Motion (Motion To Waive)
1990,101,2,292,54,46,On Passage of the Bill H.R. 5835
1990,101,2,293,74,25,"On the Amendment S.Amdt. 3061 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,294,90,8,"On the Motion to Table S.Amdt. 3062 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,295,39,58,"On the Amendment S.Amdt. 3063 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,296,94,2,"On the Amendment S.Amdt. 3065 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,297,42,55,"On the Amendment S.Amdt. 3066 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,298,41,57,"On the Motion to Table S.Amdt. 3067 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,299,95,3,"On the Amendment S.Amdt. 3091 to H.R. 5114 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991)"
1990,101,2,300,1,97,On the Motion (Motion To Strike Language)
1990,101,2,301,48,50,Whether the Amendment is Germane H.R. 5769
1990,101,2,302,52,44,"On the Motion to Table S.Amdt. 3110 to H.R. 5769 (Department of the Interior and Related Agencies Appropriations Act, 1991)"
1990,101,2,303,62,34,"On the Motion to Table S.Amdt. 3112 to H.R. 5769 (Department of the Interior and Related Agencies Appropriations Act, 1991)"
1990,101,2,304,66,34,On Overriding the Veto S. 2104
1990,101,2,305,52,47,On the Motion to Table H.R. 5021
1990,101,2,306,76,23,On Passage of the Bill H.R. 5114
1990,101,2,307,29,70,"On the Amendment S.Amdt. 3119 to H.R. 5769 (Department of the Interior and Related Agencies Appropriations Act, 1991)"
1990,101,2,308,73,24,"On the Amendment S.Amdt. 3130 to H.R. 5769 (Department of the Interior and Related Agencies Appropriations Act, 1991)"
1990,101,2,309,92,6,On Passage of the Bill H.R. 5769
1990,101,2,310,32,60,"On the Motion to Table S.Amdt. 3143 to H.R. 5399 (Legislative Branch Appropriations Act, 1991)"
1990,101,2,311,42,51,"On the Amendment S.Amdt. 3147 to S.Amdt. 3146 to H.R. 5399 (Legislative Branch Appropriations Act, 1991)"
1990,101,2,312,50,44,"On the Amendment S.Amdt. 3146 to H.R. 5399 (Legislative Branch Appropriations Act, 1991)"
1990,101,2,313,73,22,"On the Amendment S.Amdt. 3161 to H.R. 5399 (Legislative Branch Appropriations Act, 1991)"
1990,101,2,314,72,24,On Passage of the Bill H.R. 5399
1990,101,2,315,82,15,On the Conference Report H.R. 5257
1990,101,2,316,42,55,"On the Motion to Table S.Amdt. 3163 to H.R. 5257 (Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 1991)"
1990,101,2,317,60,36,On the Conference Report S. 2830
1990,101,2,318,95,1,"On the Amendment S.Amdt. 3164 to S.Amdt. 3163 to H.R. 5257 (Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 1991)"
1990,101,2,319,80,17,On the Conference Report H.R. 5803
1990,101,2,320,80,17,On the Conference Report H.R. 4739
1990,101,2,321,54,42,"On the Motion to Table S.Amdt. 3182 to H.R. 5229 (Department of Transportation and Related Agencies Appropriations Act, 1991)"
1990,101,2,322,52,44,"On the Motion to Table S.Amdt. 3182 to H.R. 5229 (Department of Transportation and Related Agencies Appropriations Act, 1991)"
1990,101,2,323,89,8,On the Conference Report S. 358
1990,101,2,324,89,10,On the Conference Report S. 1630
1990,101,2,325,93,6,On the Conference Report S. 566
1990,101,2,326,54,45,On the Conference Report H.R. 5835
