Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1998,105,2,1,67,30,On the Nomination PN12
1998,105,2,2,96,0,On the Nomination PN501
1998,105,2,3,96,0,On the Nomination PN798
1998,105,2,4,35,63,On the Amendment S.Amdt. 1643 to S. 1575 (No short title on file)
1998,105,2,5,62,36,On the Motion to Table S.Amdt. 1640 to S. 1575 (No short title on file)
1998,105,2,6,35,63,On the Amendment S.Amdt. 1642 to S. 1575 (No short title on file)
1998,105,2,7,76,22,On Passage of the Bill S. 1575
1998,105,2,8,75,23,On Cloture on the Motion to Proceed PN623
1998,105,2,9,63,35,On the Nomination PN623
1998,105,2,10,42,54,On the Cloture Motion S. 1601
1998,105,2,11,67,28,On the Nomination PN20
1998,105,2,12,48,51,On the Motion to Table S.Amdt. 1646 to S. 1663 (Paycheck Protection Act)
1998,105,2,13,78,20,On Overriding the Veto H.R. 2631
1998,105,2,14,47,50,On the Motion to Table S.Amdt. 1647 to S.Amdt. 1646 to S. 1663 (Paycheck Protection Act)
1998,105,2,15,48,50,On the Motion to Table S.Amdt. 1646 to S. 1663 (Paycheck Protection Act)
1998,105,2,16,51,48,On the Cloture Motion S.Amdt. 1646 to S. 1663 (Paycheck Protection Act)
1998,105,2,17,45,54,On the Cloture Motion S. 1663
1998,105,2,18,81,0,On the Nomination PN456
1998,105,2,19,54,43,On the Motion to Table S.Amdt. 1679 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,20,62,32,On the Amendment S.Amdt. 1682 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,21,52,47,On the Amendment S.Amdt. 1697 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,22,43,56,On the Amendment S.Amdt. 1696 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,23,58,37,On the Motion to Table S.Amdt. 1708 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,24,93,1,On Passage of the Bill S. 1668
1998,105,2,25,96,4,On the Amendment S.Amdt. 1931 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,26,18,80,On the Motion (motion to waive CBA re: mack amdt no. 1906)
1998,105,2,27,71,26,On the Motion to Table S.Amdt. 1968 to S.Amdt. 1963 to S.Amdt. 1676 to S. 1173
1998,105,2,28,96,3,On the Cloture Motion S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,29,78,22,On the Amendment S.Amdt. 1726 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,30,96,4,On the Amendment S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997)
1998,105,2,31,95,5,On the Resolution S.Res. 187
1998,105,2,32,93,0,On the Concurrent Resolution S.Con.Res. 78
1998,105,2,33,90,0,On the Nomination PN610
1998,105,2,34,74,24,On the Cloture Motion H.R. 2646
1998,105,2,35,98,0,On the Nomination PN481
1998,105,2,36,55,44,On the Motion to Proceed Treaty Doc. 105-36
1998,105,2,37,98,0,On the Concurrent Resolution S.Con.Res. 85
1998,105,2,38,55,44,On the Cloture Motion H.R. 2646
1998,105,2,39,61,31,"On the Motion to Table S.Amdt. 2063 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,40,76,24,"On the Motion to Table S.Amdt. 2104 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,41,92,8,"On the Motion to Table S.Amdt. 2121 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,42,68,31,"On the Motion to Table S.Amdt. 2131 to S.Amdt. 2123 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,43,90,10,"On the Amendment S.Amdt. 2130 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,44,84,16,"On the Amendment S.Amdt. 2100 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,45,51,49,"On the Motion to Table S.Amdt. 2164 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)"
1998,105,2,46,58,42,On the Cloture Motion H.R. 2646
1998,105,2,47,45,54,On the Joint Resolution S.J.Res. 42
1998,105,2,48,80,11,On the Nomination PN9
1998,105,2,49,96,0,On the Amendment S.Amdt. 2166 to S.Con.Res. 86 (No short title on file)
1998,105,2,50,46,52,On the Motion (motion to waive cba re: murray amdt no. 2165)
1998,105,2,51,79,19,On the Amendment S.Amdt. 2168 to S.Amdt. 2167 to S.Con.Res. 86 (No short title on file)
1998,105,2,52,50,48,On the Motion (motion to wave C.B.A. Re: Dodd amdt No.2173)
1998,105,2,53,51,47,On the Amendment S.Amdt. 2169 to S.Con.Res. 86 (No short title on file)
1998,105,2,54,46,54,On the Motion (Motion to wave CBA Conrad Amdt No.2174)
1998,105,2,55,38,62,On the Motion (Motion to wave CBA Re: Coverdell Amdt No.2199)
1998,105,2,56,51,49,On the Amendment S.Amdt. 2209 to S.Con.Res. 86 (No short title on file)
1998,105,2,57,54,46,On the Motion to Table S.Amdt. 2175 to S.Con.Res. 86 (No short title on file)
1998,105,2,58,42,58,On the Motion (Motion to wave CBA Re: Hollings and No.2193)
1998,105,2,59,99,0,On the Amendment S.Amdt. 2251 to S.Con.Res. 86 (No short title on file)
1998,105,2,60,54,45,On the Motion (Motion to wave CBA Re: Craig Amdt. No.2211)
1998,105,2,61,98,1,On the Nomination PN500
1998,105,2,62,59,40,On the Amendment S.Amdt. 2279 to S.Con.Res. 86 (No short title on file)
1998,105,2,63,1,98,On the Motion to Table S.Amdt. 2280 to S.Amdt. 2218 to S.Con.Res. 86 (No short title on file)
1998,105,2,64,53,45,On the Motion (Motion to waive CBA Re: Allard Amdt. No.2170)
1998,105,2,65,47,52,On the Motion (Motion to waive CBA Re: Lautenberg Amdt. No. 2195)
1998,105,2,66,97,2,On the Amendment S.Amdt. 2213 to S.Con.Res. 86 (No short title on file)
1998,105,2,67,55,44,On the Motion to Table S.Amdt. 2228 to S.Con.Res. 86 (No short title on file)
1998,105,2,68,52,46,On the Amendment S.Amdt. 2177 to S.Con.Res. 86 (No short title on file)
1998,105,2,69,42,55,On the Motion (Motion to waive CBA re: Lautenberg Amdt. No.2244)
1998,105,2,70,57,41,On the Motion to Table S.Amdt. 2254 to S.Con.Res. 86 (No short title on file)
1998,105,2,71,50,48,On the Amendment S.Amdt. 2221 to S.Con.Res. 86 (No short title on file)
1998,105,2,72,98,0,On the Amendment S.Amdt. 2282 to S.Con.Res. 86 (No short title on file)
1998,105,2,73,51,47,On the Motion to Table S.Amdt. 2183 to S.Con.Res. 86 (No short title on file)
1998,105,2,74,53,45,On the Amendment S.Amdt. 2208 to S.Con.Res. 86 (No short title on file)
1998,105,2,75,98,0,On the Amendment S.Amdt. 2284 to S.Amdt. 2283 to S.Amdt. 2226 to S.Con.Res. 86
1998,105,2,76,52,46,On the Amendment S.Amdt. 2283 to S.Amdt. 2226 to S.Con.Res. 86 (No short title on file)
1998,105,2,77,50,48,On the Amendment S.Amdt. 2222 to S.Con.Res. 86 (No short title on file)
1998,105,2,78,54,44,On the Motion to Table S.Amdt. 2184 to S.Con.Res. 86 (No short title on file)
1998,105,2,79,55,43,On the Amendment S.Amdt. 2285 to S.Amdt. 2206 to S.Con.Res. 86 (No short title on file)
1998,105,2,80,59,39,On the Motion (motion to waive re: nickles amdt no. 2257)
1998,105,2,81,55,43,On the Motion to Table S.Amdt. 2216 to S.Con.Res. 86 (No short title on file)
1998,105,2,82,47,51,On the Motion (Motion to waive CBA Feingold Amdt. No.2224)
1998,105,2,83,31,67,On the Motion (Motion to waive Robb Amdt. No.2232)
1998,105,2,84,57,41,On the Concurrent Resolution S.Con.Res. 86
1998,105,2,85,72,25,On the Motion to Table S.Amdt. 2287 to S.Amdt. 1689 to S. 414 (Ocean Shipping Reform Act of 1998)
1998,105,2,86,56,41,On the Motion to Table S.Amdt. 2289 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,87,60,38,On the Motion to Table S.Amdt. 2017 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,88,63,35,On the Amendment S.Amdt. 2288 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,89,69,29,On the Amendment S.Amdt. 2291 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,90,56,42,On the Motion to Table S.Amdt. 2292 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,91,50,49,On the Amendment S.Amdt. 2293 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,92,99,0,On the Amendment S.Amdt. 2296 to S.Amdt. 2295 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,93,49,50,On the Amendment S.Amdt. 2295 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,94,52,47,On the Amendment S.Amdt. 2300 to S.Amdt. 2299 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,95,46,54,On the Amendment S.Amdt. 2297 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,96,58,42,On the Amendment S.Amdt. 2302 to S.Amdt. 2301 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,97,34,66,On the Amendment S.Amdt. 2301 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,98,46,53,On the Motion (Motion to waive C.B.A. Re: Dodd Amdt. No. 2305)
1998,105,2,99,61,39,On the Motion to Table S.Amdt. 2303 to S.Amdt. 2299 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,100,49,51,On the Amendment S.Amdt. 2306 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,101,74,26,On the Amendment S.Amdt. 2308 to H.R. 2646 (Education Savings Act for Public and Private Schools Education Savings and School Excellence Act of 1998)
1998,105,2,102,56,43,On Passage of the Bill H.R. 2646
1998,105,2,103,97,0,On the Resolution S.Con.Res. 90
1998,105,2,104,92,0,On the Nomination PN869
1998,105,2,105,51,49,On the Conference Report H.R. 1757
1998,105,2,106,24,76,On the Amendment S.Amdt. 2312 to Treaty Doc. 105-36
1998,105,2,107,90,9,On the Amendment S.Amdt. 2310 to Treaty Doc. 105-36
1998,105,2,108,97,0,On the Amendment S.Amdt. 2314 to Treaty Doc. 105-36
1998,105,2,109,37,62,On the Amendment S.Amdt. 2317 to Treaty Doc. 105-36
1998,105,2,110,20,80,On the Amendment S.Amdt. 2316 to Treaty Doc. 105-36
1998,105,2,111,17,83,On the Amendment S.Amdt. 2321 to Treaty Doc. 105-36
1998,105,2,112,41,59,On the Amendment S.Amdt. 2322 to Treaty Doc. 105-36
1998,105,2,113,16,84,On the Amendment S.Amdt. 2320 to Treaty Doc. 105-36
1998,105,2,114,82,18,On the Motion to Table S.Amdt. 2318 to Treaty Doc. 105-36
1998,105,2,115,23,76,On the Amendment S.Amdt. 2324 to Treaty Doc. 105-36
1998,105,2,116,16,83,On the Amendment S.Amdt. 2328 to Treaty Doc. 105-36
1998,105,2,117,80,19,On the Resolution of Ratification Treaty Doc. 105-36
1998,105,2,118,88,11,On the Conference Report H.R. 3579
1998,105,2,119,91,7,On Passage of the Bill H.R. 1385
1998,105,2,120,56,42,On the Amendment S.Amdt. 2339 to H.R. 2676 (Internal Revenue Service Restructuring and Reform Act of 1998)
1998,105,2,121,25,74,On the Amendment S.Amdt. 2341 to H.R. 2676 (Internal Revenue Service Restructuring and Reform Act of 1998)
1998,105,2,122,42,57,On the Amendment S.Amdt. 2356 to H.R. 2676 (Internal Revenue Service Restructuring and Reform Act of 1998)
1998,105,2,123,35,64,On the Amendment S.Amdt. 2360 to H.R. 2676 (Internal Revenue Service Restructuring and Reform Act of 1998)
1998,105,2,124,40,59,On the Amendment S.Amdt. 2372 to H.R. 2676 (Internal Revenue Service Restructuring and Reform Act of 1998)
1998,105,2,125,37,60,On the Motion (Motion to waive CBA RE: Coverdell amdt. No.2353)
1998,105,2,126,97,0,On Passage of the Bill H.R. 2676
1998,105,2,127,99,0,On Passage of the Bill H.R. 1273
1998,105,2,128,23,77,On the Motion to Recommit S. 1150
1998,105,2,129,92,8,On the Conference Report S. 1150
1998,105,2,130,99,0,On Passage of the Bill S. 1618
1998,105,2,131,59,41,On Cloture on the Motion to Proceed S. 1873
1998,105,2,132,100,0,On Passage of the Bill S. 1244
1998,105,2,133,69,30,On the Motion to Table S.Amdt. 2395 to S. 1260 (Securities Litigation Uniform Standards Act of 1998)
1998,105,2,134,72,27,On the Motion to Table S.Amdt. 2396 to S. 1260 (Securities Litigation Uniform Standards Act of 1998)
1998,105,2,135,79,21,On Passage of the Bill S. 1260
1998,105,2,136,24,76,On the Motion to Table S.Amdt. 2387 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,137,99,0,On Passage of the Bill S. 2037
1998,105,2,138,60,38,On the Motion to Table S.Amdt. 2418 to S. 1723 (American Competitiveness Act)
1998,105,2,139,59,39,On the Motion to Table S.Amdt. 2417 to S. 1723 (American Competitiveness Act)
1998,105,2,140,74,24,On the Motion to Table S.Amdt. 2416 to S. 1723 (American Competitiveness Act)
1998,105,2,141,78,20,On Passage of the Bill S. 1723
1998,105,2,142,58,39,On the Motion to Table S.Amdt. 2421 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,143,72,26,On the Motion to Table S.Amdt. 2427 to S.Amdt. 2422 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,144,58,40,On the Motion to Table S.Amdt. 2422 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,145,37,61,On the Motion to Table S.Amdt. 2433 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,146,90,4,On Passage of the Bill H.R. 2709
1998,105,2,147,88,5,On the Conference Report H.R. 2400
1998,105,2,148,56,39,On Cloture on the Motion to Proceed H.R. 1270
1998,105,2,149,29,66,On the Motion to Table S.Amdt. 2438 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,150,42,56,On the Cloture Motion S. 1415
1998,105,2,151,52,46,On the Amendment S.Amdt. 2451 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,152,45,53,On the Amendment S.Amdt. 2634 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,153,43,55,On the Cloture Motion S. 1415
1998,105,2,154,48,50,On the Motion to Table S.Amdt. 2686 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,155,55,43,On the Motion to Table S.Amdt. 2688 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,156,43,56,On the Cloture Motion S. 1415
1998,105,2,157,33,66,On the Motion to Table S.Amdt. 2689 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,158,50,45,On the Motion to Table S.Amdt. 2701 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,159,47,47,On the Motion to Table S.Amdt. 2702 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,160,49,48,On the Amendment S.Amdt. 2705 to S.Amdt. 2437 to S. 1415 (Universal Tobacco Settlement Act)
1998,105,2,161,57,42,On the Cloture Motion S. 1415
1998,105,2,162,53,46,On the Motion (Motion to Waive CBA RE: S.1415)
1998,105,2,163,96,2,On the Motion for Attendance S. 2138
1998,105,2,164,54,44,On the Motion to Table S. 2138
1998,105,2,165,98,1,On Passage of the Bill S. 2138
1998,105,2,166,56,34,On the Nomination PN19
1998,105,2,167,14,82,On the Motion to Table S.Amdt. 2737 to S.Amdt. 2736 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,168,0,96,On the Motion to Table S.Amdt. 2737 to S.Amdt. 2736 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,169,59,36,On the Conference Report H.R. 2646
1998,105,2,170,90,5,On the Amendment S.Amdt. 2975 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,171,65,31,On the Motion to Table S.Amdt. 2912 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,172,56,37,On the Amendment S.Amdt. 2979 to S.Amdt. 2978 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,173,18,74,On the Amendment S.Amdt. 2902 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,174,48,45,On the Amendment S.Amdt. 2981 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,175,38,55,On the Amendment S.Amdt. 2982 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,176,44,49,On the Amendment S.Amdt. 2794 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,177,49,44,On the Motion to Table S.Amdt. 3009 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,178,20,72,On the Amendment S.Amdt. 2808 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,179,19,73,On the Amendment S.Amdt. 3012 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,180,39,53,On the Amendment S.Amdt. 3011 to S.Amdt. 3010 to S. 2057 (National Defense Authorization Act for Fiscal Year 1999)
1998,105,2,181,88,4,On Passage of the Bill S. 2057
1998,105,2,182,85,0,On the Nomination PN744
1998,105,2,183,85,0,On the Nomination PN503
1998,105,2,184,71,24,On the Cloture Motion S. 648
1998,105,2,185,33,66,"On the Amendment S.Amdt. 3062 to S. 2168 (Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1999)"
1998,105,2,186,76,22,On the Motion to Table H.R. 2676
1998,105,2,187,50,48,On the Motion to Table H.R. 2676
1998,105,2,188,51,47,On the Cloture Motion S.Amdt. 3064 to S. 648 (Product Liability Reform Act of 1997)
1998,105,2,189,96,2,On the Conference Report H.R. 2676
1998,105,2,190,98,0,On Passage of the Bill S. 2282
1998,105,2,191,56,42,On the Amendment S.Amdt. 3111 to S. 1882 (Higher Education Amendments of 1998 Community Scholarship Mobilization Act Education of the Deaf Amendments of 1998)
1998,105,2,192,39,58,On the Amendment S.Amdt. 3119 to S. 1882 (Higher Education Amendments of 1998 Community Scholarship Mobilization Act Education of the Deaf Amendments of 1998)
1998,105,2,193,23,74,On the Amendment S.Amdt. 3116 to S. 1882 (Higher Education Amendments of 1998 Community Scholarship Mobilization Act Education of the Deaf Amendments of 1998)
1998,105,2,194,41,56,On the Amendment S.Amdt. 3118 to S. 1882 (Higher Education Amendments of 1998 Community Scholarship Mobilization Act Education of the Deaf Amendments of 1998)
1998,105,2,195,96,1,On Passage of the Bill H.R. 6
1998,105,2,196,92,0,On the Concurrent Resolution S.Con.Res. 107
1998,105,2,197,52,42,On the Cloture Motion S. 2271
1998,105,2,198,43,55,On the Motion (motion to waive cba re: daschle amdt no. 2729)
