Year,Congress,Session,Vote_Number,Yeas,Nays,Question
2006,109,2,1,72,25,On the Cloture Motion PN1059
2006,109,2,2,58,42,On the Nomination PN1059
2006,109,2,3,44,52,On the Motion (Motion to Waive CBA Conrad Amdt. No. 2729)
2006,109,2,4,42,54,On the Amendment S.Amdt. 2731 to S.Amdt. 2707 to H.R. 4297 (Tax Increase Prevention and Reconciliation Act of 2005)
2006,109,2,5,52,45,On the Motion (Motion to Waive CBA Re: Nelson (FL) Amdt. No. 2730)
2006,109,2,6,44,53,On the Motion (Motion to Waive CBA Clinton Amdt. No. 2716)
2006,109,2,7,44,53,On the Motion (Motion to Waive CBA Dodd Amdt. No. 2735)
2006,109,2,8,44,53,On the Motion (Motion to Waive CBA Reed Amdt. No. 2737)
2006,109,2,9,73,24,On the Amendment S.Amdt. 2705 to S.Amdt. 2707 to H.R. 4297 (Tax Increase Prevention and Reconciliation Act of 2005)
2006,109,2,10,66,31,On Passage of the Bill H.R. 4297
2006,109,2,11,95,1,On Passage of the Bill H.R. 4659
2006,109,2,12,98,1,On Cloture on the Motion to Proceed S. 852
2006,109,2,13,70,27,On the Motion to Table S.Amdt. 2748 to S. 852 (Fairness in Asbestos Injury Resolution Act of 2005)
2006,109,2,14,92,0,On the Motion (Grassley Motion to Instruct Conferees on H.R. 4297 Re: Veterans)
2006,109,2,15,40,53,On the Motion (Dodd Motion to Instruct Conferees on H.R. 4297 Re: Veterans)
2006,109,2,16,53,47,On the Motion (Grassley Motion to Instruct Conferees on H.R. 4297 Re: AMT/Capital Gains)
2006,109,2,17,47,53,On the Motion (Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains)
2006,109,2,18,45,55,On the Motion (Reed Motion to Instruct Conferees on H.R. 4297 Re: Military)
2006,109,2,19,75,25,On the Motion (Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes)
2006,109,2,20,46,54,On the Motion (Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt)
2006,109,2,21,58,41,On the Motion (Motion to Waive CBA Re: S. 852)
2006,109,2,22,96,3,On the Cloture Motion S. 2271
2006,109,2,23,69,30,On the Cloture Motion S. 2271
2006,109,2,24,81,18,On the Amendment S.Amdt. 2895 to S. 2271 (USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006)
2006,109,2,25,95,4,On Passage of the Bill S. 2271
2006,109,2,26,86,13,On the Motion to Proceed H.R. 3199
2006,109,2,27,85,14,On the Motion to Reconsider H.R. 3199
2006,109,2,28,84,15,On the Cloture Motion H.R. 3199
2006,109,2,29,89,10,On the Conference Report H.R. 3199
2006,109,2,30,66,31,On the Motion (Motion to Waive CBA Re: S. 2320)
2006,109,2,31,88,0,On the Nomination PN938
2006,109,2,32,89,0,On the Nomination PN940
2006,109,2,33,75,25,On the Cloture Motion S. 2320
2006,109,2,34,68,31,On the Amendment S.Amdt. 2913 to S.Amdt. 2899 to S. 2320 (No short title on file)
2006,109,2,35,44,55,On the Amendment S.Amdt. 2932 to S. 2349 (527 Reform Act of 2006)
2006,109,2,36,51,47,On the Cloture Motion S. 2349
2006,109,2,37,82,0,On the Nomination PN1060
2006,109,2,38,50,50,On the Amendment S.Amdt. 3013 to S.Con.Res. 83 (No short title on file)
2006,109,2,39,50,50,On the Amendment S.Amdt. 3028 to S.Con.Res. 83 (No short title on file)
2006,109,2,40,100,0,On the Amendment S.Amdt. 2999 to S.Con.Res. 83 (No short title on file)
2006,109,2,41,46,54,On the Amendment S.Amdt. 3007 to S.Con.Res. 83 (No short title on file)
2006,109,2,42,46,54,On the Amendment S.Amdt. 3039 to S.Con.Res. 83 (No short title on file)
2006,109,2,43,45,53,On the Amendment S.Amdt. 3063 to S.Con.Res. 83 (No short title on file)
2006,109,2,44,60,38,On the Amendment S.Amdt. 3050 to S.Con.Res. 83 (No short title on file)
2006,109,2,45,43,55,On the Amendment S.Amdt. 3056 to S.Con.Res. 83 (No short title on file)
2006,109,2,46,90,8,On the Amendment S.Amdt. 3061 to S.Con.Res. 83 (No short title on file)
2006,109,2,47,43,53,On the Amendment S.Amdt. 3054 to S.Con.Res. 83 (No short title on file)
2006,109,2,48,76,22,On the Amendment S.Amdt. 3073 to S.Con.Res. 83 (No short title on file)
2006,109,2,49,49,49,On the Amendment S.Amdt. 3009 to S.Con.Res. 83 (No short title on file)
2006,109,2,50,54,44,On the Amendment S.Amdt. 3004 to S.Con.Res. 83 (No short title on file)
2006,109,2,51,44,53,On the Amendment S.Amdt. 3086 to S.Con.Res. 83 (No short title on file)
2006,109,2,52,39,59,On the Amendment S.Amdt. 3015 to S.Con.Res. 83 (No short title on file)
2006,109,2,53,44,55,On the Amendment S.Amdt. 3131 to H.J.Res. 47 (No short title on file)
2006,109,2,54,52,48,On the Joint Resolution H.J.Res. 47
2006,109,2,55,44,55,On the Amendment S.Amdt. 3133 to S.Con.Res. 83 (No short title on file)
2006,109,2,56,99,1,On the Amendment S.Amdt. 3114 to S.Con.Res. 83 (No short title on file)
2006,109,2,57,51,49,On the Amendment S.Amdt. 3074 to S.Con.Res. 83 (No short title on file)
2006,109,2,58,73,27,On the Amendment S.Amdt. 3048 to S.Con.Res. 83 (No short title on file)
2006,109,2,59,43,53,On the Amendment S.Amdt. 3034 to S.Con.Res. 83 (No short title on file)
2006,109,2,60,48,49,On the Amendment S.Amdt. 3103 to S.Con.Res. 83 (No short title on file)
2006,109,2,61,42,56,On the Amendment S.Amdt. 3102 to S.Con.Res. 83 (No short title on file)
2006,109,2,62,43,57,On the Amendment S.Amdt. 3100 to S.Con.Res. 83 (No short title on file)
2006,109,2,63,46,54,On the Amendment S.Amdt. 3141 to S.Con.Res. 83 (No short title on file)
2006,109,2,64,49,51,On the Amendment S.Amdt. 3071 to S.Con.Res. 83 (No short title on file)
2006,109,2,65,35,62,On the Amendment S.Amdt. 3093 to S.Con.Res. 83 (No short title on file)
2006,109,2,66,48,52,On the Amendment S.Amdt. 3106 to S.Con.Res. 83 (No short title on file)
2006,109,2,67,46,53,On the Amendment S.Amdt. 3143 to S.Con.Res. 83 (No short title on file)
2006,109,2,68,46,53,On the Amendment S.Amdt. 3087 to S.Con.Res. 83 (No short title on file)
2006,109,2,69,43,57,On the Amendment S.Amdt. 3105 to S.Con.Res. 83 (No short title on file)
2006,109,2,70,50,50,On the Amendment S.Amdt. 3121 to S.Con.Res. 83 (No short title on file)
2006,109,2,71,39,60,On the Amendment S.Amdt. 3164 to S.Con.Res. 83 (No short title on file)
2006,109,2,72,51,49,On the Amendment S.Amdt. 3128 to S.Con.Res. 83 (No short title on file)
2006,109,2,73,50,50,On the Amendment S.Amdt. 3166 to S.Con.Res. 83 (No short title on file)
2006,109,2,74,51,49,On Passage of the Bill S.Con.Res. 83
2006,109,2,75,96,0,On the Nomination PN1117
2006,109,2,76,88,0,On the Nomination PN1322
2006,109,2,77,30,67,On the Amendment S.Amdt. 3176 to S.Amdt. 2944 to S. 2349 (527 Reform Act of 2006)
2006,109,2,78,84,13,On the Amendment S.Amdt. 2944 to S. 2349 (527 Reform Act of 2006)
2006,109,2,79,81,16,On the Cloture Motion S. 2349
2006,109,2,80,68,30,On the Motion to Table S.Amdt. 2962 to S. 2349 (527 Reform Act of 2006)
2006,109,2,81,57,41,On the Motion to Table S.Amdt. 2980 to S. 2349 (527 Reform Act of 2006)
2006,109,2,82,90,8,On Passage of the Bill S. 2349
2006,109,2,83,94,0,On the Amendment S.Amdt. 3191 to S.Amdt. 3192 to S. 2454 (Securing America's Borders Act)
2006,109,2,84,84,6,On the Amendment S.Amdt. 3210 to S.Amdt. 3192 to S. 2454 (Securing America's Borders Act)
2006,109,2,85,91,1,On the Amendment S.Amdt. 3193 to S.Amdt. 3192 to S. 2454 (Securing America's Borders Act)
2006,109,2,86,98,0,On the Nomination PN1180
2006,109,2,87,0,99,On the Motion to Table S.Amdt. 3206 to S.Amdt. 3192 to S. 2454 (Securing America's Borders Act)
2006,109,2,88,39,60,On the Cloture Motion S.Amdt. 3192 to S. 2454 (Securing America's Borders Act)
2006,109,2,89,38,60,On the Cloture Motion S. 2454
2006,109,2,90,36,62,On the Cloture Motion S. 2454
2006,109,2,91,59,34,On the Nomination PN922
2006,109,2,92,52,41,On the Cloture Motion PN70
2006,109,2,93,93,0,On the Nomination PN1187
2006,109,2,94,59,39,"On the Amendment S.Amdt. 3594 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,95,44,54,"On the Amendment S.Amdt. 3604 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,96,72,26,"On the Motion to Table S.Amdt. 3615 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,97,68,28,On the Motion to Table H.R. 4939
2006,109,2,98,84,13,"On the Amendment S.Amdt. 3642 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,99,50,47,"On the Motion to Table S.Amdt. 3641 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,100,44,51,"On the Motion to Table S.Amdt. 3641 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,101,94,0,"On the Amendment S.Amdt. 3709 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,102,90,0,On the Nomination PN1136
2006,109,2,103,92,4,On the Cloture Motion H.R. 4939
2006,109,2,104,40,59,"On the Amendment S.Amdt. 3617 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,105,48,51,"On the Amendment S.Amdt. 3641 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,106,98,0,"On the Amendment S.Amdt. 3810 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,107,53,46,"On the Amendment S.Amdt. 3688 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,108,37,61,"On the Amendment S.Amdt. 3616 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,109,43,53,"On the Amendment S.Amdt. 3673 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,110,51,45,"On the Amendment S.Amdt. 3601 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,111,39,59,"On the Amendment S.Amdt. 3704 to H.R. 4939 (Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006)"
2006,109,2,112,77,21,On Passage of the Bill H.R. 4939
2006,109,2,113,95,0,On the Nomination PN1183
2006,109,2,114,96,0,On the Nomination PN1184
2006,109,2,115,48,42,On Cloture on the Motion to Proceed S. 22
2006,109,2,116,49,44,On Cloture on the Motion to Proceed S. 23
2006,109,2,117,96,2,On the Cloture Motion S. 1955
2006,109,2,118,54,44,On the Conference Report H.R. 4297
2006,109,2,119,55,43,On the Cloture Motion S. 1955
2006,109,2,120,93,0,On the Nomination PN1327
2006,109,2,121,40,55,On the Amendment S.Amdt. 3961 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,122,79,16,On the Amendment S.Amdt. 3994 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,123,69,28,On the Motion to Table S.Amdt. 4017 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,124,18,79,On the Motion to Table S.Amdt. 3981 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,125,99,0,On the Amendment S.Amdt. 4027 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,126,83,16,On the Amendment S.Amdt. 3979 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,127,33,66,On the Amendment S.Amdt. 3963 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,128,50,48,On the Amendment S.Amdt. 3965 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,129,56,43,On the Amendment S.Amdt. 4066 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,130,50,49,On the Motion to Table S.Amdt. 3985 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,131,62,35,On the Amendment S.Amdt. 4064 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,132,58,39,On the Amendment S.Amdt. 4073 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,133,43,52,On the Amendment S.Amdt. 4072 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,134,64,32,On the Amendment S.Amdt. 4038 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,135,58,35,On the Motion to Table S.Amdt. 3969 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,136,50,43,On the Motion to Table S.Amdt. 4009 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,137,83,10,On the Amendment S.Amdt. 4076 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,138,37,61,On the Amendment S.Amdt. 4087 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,139,79,19,On the Motion to Table S.Amdt. 4117 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,140,59,39,On the Amendment S.Amdt. 4177 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,141,57,40,On the Motion to Table S.Amdt. 4106 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,142,63,34,On the Motion to Table S.Amdt. 4142 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,143,48,49,On the Motion to Table S.Amdt. 4085 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,144,73,25,On the Cloture Motion S. 2611
2006,109,2,145,67,31,On the Motion (Motion to Waive CBA Re:  S. 2611)
2006,109,2,146,73,25,On the Amendment S.Amdt. 4127 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,147,56,42,On the Amendment S.Amdt. 4114 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,148,31,67,On the Amendment S.Amdt. 4101 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,149,62,35,On the Motion to Table S.Amdt. 4084 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,150,48,49,On the Amendment S.Amdt. 4095 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,151,49,49,On the Amendment S.Amdt. 4097 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,152,51,47,On the Amendment S.Amdt. 4131 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,153,52,45,On the Amendment S.Amdt. 4083 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,154,37,60,On the Amendment S.Amdt. 4108 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,155,50,47,On the Amendment S.Amdt. 4136 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,156,56,41,On the Amendment S.Amdt. 4188 to S. 2611 (Comprehensive Immigration Reform Act of 2006)
2006,109,2,157,62,36,On Passage of the Bill S. 2611
2006,109,2,158,67,30,On the Cloture Motion PN1179
2006,109,2,159,57,36,On the Nomination PN1179
2006,109,2,160,78,15,On the Nomination PN1552
2006,109,2,161,85,8,On the Cloture Motion PN1446
2006,109,2,162,89,0,On the Nomination PN1182
2006,109,2,163,49,48,On the Cloture Motion S.J.Res. 1
2006,109,2,164,57,41,On the Cloture Motion H.R. 8
2006,109,2,165,56,41,On the Cloture Motion S. 147
2006,109,2,166,98,0,On the Nomination PN1186
2006,109,2,167,98,0,On the Nomination PN210
2006,109,2,168,97,0,On the Amendment S.Amdt. 4208 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,169,55,43,On the Motion to Table S.Amdt. 4230 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,170,98,0,On the Amendment S.Amdt. 4242 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,171,98,1,On the Conference Report H.R. 4939
2006,109,2,172,46,53,On the Amendment S.Amdt. 4234 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,173,99,0,On the Amendment S.Amdt. 4257 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,174,93,6,On the Motion to Table S.Amdt. 4269 to S.Amdt. 4265 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007)
2006,109,2,175,81,0,On the Nomination PN1296
