Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1995,104,1,98,65,35,On the Joint Resolution H.J.Res. 1
1995,104,1,99,51,47,On the Motion to Table S.Amdt. 320 to S. 244 (Paperwork Reduction Act of 1995)
1995,104,1,100,99,0,On Passage of the Bill S. 244
1995,104,1,101,22,77,On the Amendment S.Amdt. 322 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,102,42,57,On the Motion to Table S.Amdt. 331 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,103,58,39,On the Cloture Motion S.Amdt. 331 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,104,91,9,On the Conference Report S. 1
1995,104,1,105,64,35,On the Motion to Table S.Amdt. 333 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,106,38,60,On the Motion to Table S.Amdt. 336 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,107,42,57,On the Decision of the Chair S.Amdt. 336 to H.R. 889 (Emergency Supplemental Appropriations and Rescissions for the Department of Defense to Preserve and Enhance Military Readiness Act of 1995)
1995,104,1,108,97,3,On Passage of the Bill H.R. 889
1995,104,1,109,50,48,On the Motion to Table S.Amdt. 403 to S.Amdt. 347 to S. 4 (Line Item Veto Act)
1995,104,1,110,54,44,On the Motion to Table S.Amdt. 362 to S.Amdt. 347 to S. 4 (Line Item Veto Act)
1995,104,1,111,52,46,On the Motion to Table S.Amdt. 404 to S.Amdt. 347 to S. 4 (Line Item Veto Act)
1995,104,1,112,62,38,On the Motion to Table S.Amdt. 348 to S.Amdt. 347 to S. 4 (Line Item Veto Act)
1995,104,1,113,85,15,On the Motion to Table S.Amdt. 407 to S.Amdt. 347 to S. 4 (Line Item Veto Act)
1995,104,1,114,49,48,On the Motion to Table S. 4
1995,104,1,115,69,29,On Passage of the Bill S. 4
1995,104,1,116,99,0,On the Amendment S.Amdt. 411 to S.Amdt. 410 to S. 219 (Regulatory Transition Act of 1995)
1995,104,1,117,100,0,On Passage of the Bill S. 219
1995,104,1,118,68,32,On the Motion to Table S.Amdt. 421 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,119,99,0,On the Amendment S.Amdt. 423 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,120,94,0,On the Nomination PN260
1995,104,1,121,48,46,On the Motion to Table S.Amdt. 429 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,122,45,49,On the Motion to Table S.Amdt. 435 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,123,48,46,On the Motion to Table S.Amdt. 436 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,124,78,16,On the Amendment S.Amdt. 437 to S.Amdt. 435 to S.Amdt. 420 to H.R. 1158
1995,104,1,125,77,17,On the Motion to Table S.Amdt. 438 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,126,83,0,On the Cloture Motion H.R. 831
1995,104,1,127,56,44,On the Cloture Motion S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,128,96,4,On the Amendment S.Amdt. 448 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,129,43,57,On the Motion to Table S.Amdt. 574 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,130,61,37,On the Motion to Table S.Amdt. 461 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,131,46,53,On the Amendment S.Amdt. 579 to S.Amdt. 420 to H.R. 1158 (No short title on file)
1995,104,1,132,99,0,On Passage of the Bill H.R. 1158
1995,104,1,133,97,0,On the Resolution S.Res. 110
1995,104,1,134,94,3,On the Motion to Table S.Amdt. 598 to S.Amdt. 597 to S.Amdt. 596 to H.R. 956
1995,104,1,135,45,52,On the Motion to Table S.Amdt. 597 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,136,56,37,On the Amendment S.Amdt. 599 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,137,39,61,On the Motion to Table S.Amdt. 604 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,138,69,31,On the Motion to Table S.Amdt. 605 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,139,60,40,On the Amendment S.Amdt. 608 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,140,65,35,On the Motion to Table S.Amdt. 609 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,141,56,44,On the Motion to Table S.Amdt. 611 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,142,51,49,On the Motion to Table S.Amdt. 614 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,143,55,45,On the Motion to Table S.Amdt. 607 to S.Amdt. 603 to S.Amdt. 596 to H.R. 956
1995,104,1,144,53,47,On the Amendment S.Amdt. 603 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,145,51,49,On the Motion to Table S.Amdt. 619 to S.Amdt. 617 to S.Amdt. 596 to H.R. 956
1995,104,1,146,51,49,On the Amendment S.Amdt. 617 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,147,58,41,On the Motion to Table S.Amdt. 618 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,148,51,48,On the Motion to Table S.Amdt. 600 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,149,60,39,On the Amendment S.Amdt. 681 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,150,56,43,On the Motion to Table S.Amdt. 682 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,151,46,53,On the Cloture Motion S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,152,47,52,On the Cloture Motion S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,153,43,49,On the Cloture Motion S.Amdt. 690 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,154,94,0,On the Resolution S.Res. 115
1995,104,1,155,98,0,On the Nomination PN284
1995,104,1,156,60,38,On the Cloture Motion S.Amdt. 690 to S.Amdt. 596 to H.R. 956 (Common Sense Product Liability and Legal Reform Act of 1995)
1995,104,1,157,97,1,On the Concurrent Resolution H.Con.Res. 53
1995,104,1,158,88,8,On the Resolution S.Res. 118
1995,104,1,159,78,20,On the Motion to Table S.Amdt. 749 to S.Amdt. 690 to S.Amdt. 596 to H.R. 956
1995,104,1,160,54,44,On the Motion to Table S.Amdt. 629 to S.Amdt. 690 to S.Amdt. 596 to H.R. 956
1995,104,1,161,61,37,On Passage of the Bill H.R. 956
1995,104,1,162,79,21,On the Motion to Table S.Amdt. 769 to S. 534 (Interstate Transportation of Municipal Solid Waste Act of 1995)
1995,104,1,163,74,23,On the Motion to Table S.Amdt. 754 to S. 534 (Interstate Transportation of Municipal Solid Waste Act of 1995)
1995,104,1,164,46,51,On the Motion to Table S.Amdt. 867 to S. 534 (Interstate Transportation of Municipal Solid Waste Act of 1995)
1995,104,1,165,50,47,On the Cloture Motion S. 534
1995,104,1,166,79,17,On the Motion to Table S.Amdt. 914 to S. 534 (Interstate Transportation of Municipal Solid Waste Act of 1995)
1995,104,1,167,80,6,On the Motion to Table S. 395
1995,104,1,168,54,45,On the Motion to Table S.Amdt. 1079 to S. 534 (Interstate Transportation of Municipal Solid Waste Act of 1995)
1995,104,1,169,94,6,On Passage of the Bill S. 534
1995,104,1,170,74,25,On Passage of the Bill S. 395
1995,104,1,171,96,3,On the Resolution S.Res. 120
1995,104,1,172,0,99,On the Amendment S.Amdt. 1111 to S.Con.Res. 13 (No short title on file)
1995,104,1,173,46,52,On the Amendment S.Amdt. 1112 to S.Con.Res. 13 (No short title on file)
1995,104,1,174,99,0,On the Amendment S.Amdt. 1116 to S.Con.Res. 13 (No short title on file)
1995,104,1,175,47,51,On the Motion (motion to waive CBA)
1995,104,1,176,47,53,On the Motion (motion to waive CBA)
1995,104,1,177,50,50,On the Amendment S.Amdt. 1121 to S.Con.Res. 13 (No short title on file)
1995,104,1,178,31,69,On the Amendment S.Amdt. 1123 to S.Con.Res. 13 (No short title on file)
1995,104,1,179,47,53,On the Motion (motion to waive c.b.a. re: exon amdt no. 1124)
1995,104,1,180,40,60,On the Amendment S.Amdt. 1125 to S.Con.Res. 13 (No short title on file)
1995,104,1,181,28,71,On the Amendment S.Amdt. 1126 to S.Con.Res. 13 (No short title on file)
1995,104,1,182,44,55,On the Amendment S.Amdt. 1127 to S.Con.Res. 13 (No short title on file)
1995,104,1,183,52,47,On the Motion to Table S.Amdt. 1130 to S.Con.Res. 13 (No short title on file)
1995,104,1,184,51,48,On the Motion to Table S.Amdt. 1131 to S.Amdt. 1128 to S.Con.Res. 13 (No short title on file)
1995,104,1,185,39,60,On the Amendment S.Amdt. 1128 to S.Con.Res. 13 (No short title on file)
1995,104,1,186,85,14,On the Amendment S.Amdt. 1133 to S.Con.Res. 13 (No short title on file)
1995,104,1,187,46,54,On the Motion (motion to waive)
1995,104,1,188,51,49,On the Amendment S.Amdt. 1148 to S.Con.Res. 13 (No short title on file)
1995,104,1,189,50,50,On the Amendment S.Amdt. 1149 to S.Con.Res. 13 (No short title on file)
1995,104,1,190,56,44,On the Motion to Table S.Amdt. 1150 to S.Con.Res. 13 (No short title on file)
1995,104,1,191,31,69,On the Motion (motion to waive c.b.a. re: exon amdt no. 1151)
1995,104,1,192,51,49,On the Amendment S.Amdt. 1152 to S.Con.Res. 13 (No short title on file)
1995,104,1,193,100,0,On the Amendment S.Amdt. 1154 to S.Amdt. 1153 to S.Con.Res. 13 (No short title on file)
1995,104,1,194,56,44,On the Amendment S.Amdt. 1153 to S.Con.Res. 13 (No short title on file)
1995,104,1,195,58,42,On the Motion to Table S.Amdt. 1157 to S.Amdt. 1156 to S.Con.Res. 13 (No short title on file)
1995,104,1,196,1,99,On the Motion to Table S.Amdt. 1158 to S.Con.Res. 13 (No short title on file)
1995,104,1,197,55,45,On the Amendment S.Amdt. 1159 to S.Amdt. 1158 to S.Con.Res. 13 (No short title on file)
1995,104,1,198,40,60,On the Motion (motion to waive exon amdt no. 1160)
1995,104,1,199,41,59,On the Motion (motion to waive c.b.a. re: moynihan amdt no. 1161)
1995,104,1,200,53,47,On the Motion to Table S.Amdt. 1162 to S.Con.Res. 13 (No short title on file)
1995,104,1,201,45,55,On the Motion (motion to waive c.b.a. re: murray amdt no. 1163)
1995,104,1,202,97,3,On the Amendment S.Amdt. 1167 to S.Amdt. 1166 to S.Con.Res. 13 (No short title on file)
1995,104,1,203,61,38,On the Conference Report H.R. 1158
1995,104,1,204,31,68,On the Amendment S.Amdt. 1168 to S.Con.Res. 13 (No short title on file)
1995,104,1,205,26,73,On the Amendment S.Amdt. 1169 to S.Con.Res. 13 (No short title on file)
1995,104,1,206,99,0,On the Amendment S.Amdt. 1170 to S.Con.Res. 13 (No short title on file)
1995,104,1,207,63,36,On the Motion to Table S.Amdt. 1172 to S.Con.Res. 13 (No short title on file)
1995,104,1,208,68,31,On the Motion to Table S.Amdt. 1174 to S.Con.Res. 13 (No short title on file)
1995,104,1,209,42,57,On the Motion (motion to waive c.b.a. re: johnston amdt no. 1175)
1995,104,1,210,46,53,On the Motion (motion to waive c.b.a. re: reid amdt no. 1176)
1995,104,1,211,43,56,On the Motion (motion to waive)
1995,104,1,212,35,64,On the Motion to Table S.Amdt. 1178 to S.Con.Res. 13 (No short title on file)
1995,104,1,213,50,49,On the Motion to Table S.Amdt. 1181 to S.Con.Res. 13 (No short title on file)
1995,104,1,214,54,45,On the Amendment S.Amdt. 1182 to S.Con.Res. 13 (No short title on file)
1995,104,1,215,39,60,On the Amendment S.Amdt. 1183 to S.Con.Res. 13 (No short title on file)
1995,104,1,216,56,43,On the Motion to Table S.Amdt. 1184 to S.Con.Res. 13 (No short title on file)
1995,104,1,217,65,33,On the Motion to Table S.Amdt. 1187 to S.Con.Res. 13 (No short title on file)
1995,104,1,218,58,41,On the Motion to Table S.Amdt. 1188 to S.Con.Res. 13 (No short title on file)
1995,104,1,219,54,45,On the Motion to Table S.Amdt. 1189 to S.Con.Res. 13 (No short title on file)
1995,104,1,220,54,45,On the Motion to Table S.Amdt. 1190 to S.Con.Res. 13 (No short title on file)
1995,104,1,221,73,26,On the Motion to Table S.Amdt. 1185 to S.Con.Res. 13 (No short title on file)
1995,104,1,222,44,56,On the Motion (moton to waive c.b.a. re: bradley amdt no. 1192)
1995,104,1,223,62,38,On the Motion to Table S.Amdt. 1193 to S.Con.Res. 13 (No short title on file)
1995,104,1,224,53,47,On the Motion to Table S.Amdt. 1194 to S.Con.Res. 13 (No short title on file)
1995,104,1,225,40,60,On the Motion to Recommit S.Con.Res. 13
1995,104,1,226,45,55,On the Amendment S.Amdt. 1195 to S.Con.Res. 13 (No short title on file)
1995,104,1,227,12,87,On the Amendment S.Amdt. 1138 to S.Con.Res. 13 (No short title on file)
1995,104,1,228,84,15,On the Motion to Table S.Amdt. 1136 to S.Con.Res. 13 (No short title on file)
1995,104,1,229,81,18,On the Motion to Table S.Amdt. 1141 to S.Con.Res. 13 (No short title on file)
1995,104,1,230,86,13,On the Motion to Table S.Amdt. 1196 to S.Con.Res. 13 (No short title on file)
1995,104,1,231,67,32,On the Amendment S.Amdt. 1197 to S.Con.Res. 13 (No short title on file)
1995,104,1,232,57,42,On the Concurrent Resolution H.Con.Res. 67
1995,104,1,233,52,28,On the Motion to Table S.Amdt. 1200 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,234,90,0,On the Amendment S.Amdt. 1202 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,235,81,15,On the Amendment S.Amdt. 1250 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,236,77,19,On the Amendment S.Amdt. 1215 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,237,67,28,On the Motion to Table S.Amdt. 1217 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,238,65,34,On the Motion to Table S.Amdt. 1253 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,239,62,37,On the Motion to Table S.Amdt. 1245 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,240,38,61,On the Amendment S.Amdt. 1211 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,241,53,46,On the Motion to Table S.Amdt. 1224 to S.Amdt. 1199 to S. 735 (Antiterrorism and Effective Death Penalty Act of 1996)
1995,104,1,242,91,8,On Passage of the Bill S. 735
1995,104,1,243,68,31,On the Motion to Table S.Amdt. 1261 to S. 652 (Telecommunications Act of 1996)
1995,104,1,244,58,36,On the Motion to Table S.Amdt. 1262 to S. 652 (Telecommunications Act of 1996)
1995,104,1,245,30,64,On the Amendment S.Amdt. 1263 to S. 652 (Telecommunications Act of 1996)
1995,104,1,246,80,8,On the Motion for Attendance S. 652
1995,104,1,247,83,4,On the Amendment S.Amdt. 1267 to S. 652 (Telecommunications Act of 1996)
1995,104,1,248,77,8,On the Amendment S.Amdt. 1255 to S. 652 (Telecommunications Act of 1996)
1995,104,1,249,91,0,On the Amendment S.Amdt. 1269 to S. 652 (Telecommunications Act of 1996)
1995,104,1,250,57,43,On the Motion to Table S.Amdt. 1265 to S.Amdt. 1264 to S. 652 (Telecommunications Act of 1996)
1995,104,1,251,18,82,On the Amendment S.Amdt. 1276 to S. 652 (Telecommunications Act of 1996)
1995,104,1,252,52,48,On the Motion to Table S.Amdt. 1348 to S. 652 (Telecommunications Act of 1996)
1995,104,1,253,51,48,On the Amendment S.Amdt. 1278 to S. 652 (Telecommunications Act of 1996)
1995,104,1,254,48,52,On the Motion to Table the Motion to Reconsider S.Amdt. 1278 to S. 652 (Telecommunications Act of 1996)
1995,104,1,255,47,52,On the Amendment S.Amdt. 1278 to S. 652 (Telecommunications Act of 1996)
1995,104,1,256,26,73,On the Motion to Table S.Amdt. 1275 to S. 652 (Telecommunications Act of 1996)
1995,104,1,257,100,0,On the Amendment S.Amdt. 1349 to S. 652 (Telecommunications Act of 1996)
1995,104,1,258,44,56,On the Amendment S.Amdt. 1270 to S. 652 (Telecommunications Act of 1996)
1995,104,1,259,89,11,On the Cloture Motion S. 652
1995,104,1,260,55,45,On the Motion to Table S.Amdt. 1344 to S. 652 (Telecommunications Act of 1996)
1995,104,1,261,79,21,On the Motion to Table S.Amdt. 1307 to S. 652 (Telecommunications Act of 1996)
1995,104,1,262,60,38,On the Motion to Table S.Amdt. 1340 to S. 652 (Telecommunications Act of 1996)
1995,104,1,263,84,16,On the Amendment S.Amdt. 1362 to S.Amdt. 1288 to S. 652 (Telecommunications Act of 1996)
1995,104,1,264,98,1,On the Amendment S.Amdt. 1285 to S. 652 (Telecommunications Act of 1996)
1995,104,1,265,64,34,On the Motion to Table S.Amdt. 1283 to S. 652 (Telecommunications Act of 1996)
1995,104,1,266,67,31,On the Motion to Table S.Amdt. 1298 to S. 652 (Telecommunications Act of 1996)
1995,104,1,267,59,39,On the Amendment S.Amdt. 1341 to S. 652 (Telecommunications Act of 1996)
1995,104,1,268,81,18,On Passage of the Bill S. 652
1995,104,1,269,51,49,On the Amendment S.Amdt. 1427 to S. 440 (National Highway System Designation Act of 1995)
1995,104,1,270,64,36,On the Motion to Table S.Amdt. 1429 to S. 440 (National Highway System Designation Act of 1995)
